"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Coagulation","46/138",9.58199116891822e-05,0.000159699852815304,0,0,2.06283870967742,19.087529193503,"ARF4;C1QA;SPARC;SERPINA1;CFH;WDR1;C1S;LRP1;C1R;SERPINE1;HTRA1;PDGFB;FURIN;CRIP2;CLU;PRSS23;THBS1;C3;CSRP1;LAMP2;CAPN2;S100A13;CTSH;TIMP3;FYN;LTA4H;TIMP1;RAC1;A2M;CTSB;ANXA1;GSN;VWF;MMP2;FN1;SIRT2;DUSP6;MMP14;GNB2;APOC1;PECAM1;SERPING1;ADAM9;CD9;ISCU;LGMN"
"Apical Junction","61/200",0.00014697497719916,0.000229648401873688,0,0,1.81224139859097,15.9934801568465,"ITGB1;B4GALT1;CTNND1;INPPL1;PTEN;WASL;PIK3CB;TIAL1;CDH1;MDK;AKT2;RAC2;CD34;YWHAH;CAP1;VWF;ACTN1;MMP2;ACTN4;ADAM15;RASA1;CLDN7;CDH11;EXOC4;FSCN1;PECAM1;ADAM9;MYH9;EVL;PFN1;MYL9;VCL;GRB7;SHC1;INSIG1;SDC3;THY1;MYL12B;GNAI2;CNN2;LIMA1;CTNNA1;SYMPK;STX4;PLCG1;MPZL1;CD99;CD276;VASP;NEGR1;PBX2;MSN;PARVA;SORBS3;DLG1;PTPRC;ARPC2;ZYX;NF1;TGFBI;NECTIN2"
"heme Metabolism","61/200",0.00014697497719916,0.000229648401873688,0,0,1.81224139859097,15.9934801568465,"BTG2;TFRC;PIGQ;GDE1;SLC2A1;BACH1;HEBP1;CCND3;RNF19A;BSG;CDC27;LAMP2;ACP5;PGLS;H4C3;RBM5;TNS1;CTSB;CAST;BNIP3L;ARHGEF12;SLC11A2;NCOA4;RAD23A;VEZF1;TAL1;TOP1;OPTN;BLVRA;SIDT2;MARCHF2;USP15;GYPC;MGST3;DCUN1D1;GMPS;FOXO3;ADIPOR1;ADD1;C3;PRDX2;SDCBP;SEC14L1;UCP2;MARK3;RBM38;EIF2AK1;NEK7;XPO7;H1-0;ELL2;KLF3;ARL2BP;MKRN1;TCEA1;HDGF;YPEL5;LRP10;TMEM9B;NFE2L1;PICALM"
"Cholesterol Homeostasis","28/74",0.000205819100187541,0.000311847121496274,0,0,2.50686293123667,21.2795384040551,"ERRFI1;TMEM97;CLU;CXCL16;LGALS3;ATXN2;ALCAM;MAL2;GUSB;LDLR;S100A11;FDFT1;NIBAN1;FDPS;TNFRSF12A;ECH1;ANXA5;LSS;SREBF2;PNRC1;PLSCR1;FABP5;SCD;FASN;CD9;CTNNB1;ATF5;LGMN"
"Xenobiotic Metabolism","59/200",0.000489686990203237,0.000699552843147481,0,0,1.72684935229973,13.1616039772802,"SLC35B1;SERPINE1;ATP2A2;SPINT2;TMEM97;COMT;CNDP2;MT2A;ALDH2;PDK4;LONP1;MAN1A1;UPP1;PTGDS;ACP1;MCCC2;IL1R1;GSTO1;ELOVL5;IGFBP4;ECH1;SSR3;DHPS;PGD;TNFRSF1A;UGDH;POR;MTHFD1;DDAH2;ACOX1;NINJ1;TMBIM6;GART;ALDH9A1;AHCY;SHMT2;SAR1B;KARS1;FBLN1;ARPP19;ADH5;PGRMC1;DDT;HMOX1;APOE;PDLIM5;MARCHF6;CYB5A;SLC12A4;TMEM176B;PTGES3;GSR;PYCR1;DHRS1;FABP1;DHRS7;PINK1;ID2;ACO2"
"Allograft Rejection","59/200",0.000489686990203237,0.000699552843147481,0,0,1.72684935229973,13.1616039772802,"SPI1;ITGB2;RPL9;ETS1;CTSS;MRPL3;CCND3;CCND2;RPS19;AKT1;TIMP1;HLA-DOA;B2M;RPL39;MAP3K7;IFNAR2;TPD52;SRGN;EIF5A;RPS9;IFNGR1;IFNGR2;TAP1;RPS3A;HLA-A;DARS1;HLA-E;NME1;TAPBP;IRF7;HCLS1;LCP2;CD47;IGSF6;CAPG;THY1;IL2RG;HIF1A;HLA-DMA;HLA-DMB;FLNA;CCL2;CSK;GBP2;HLA-DQA1;CD74;NPM1;TGFB1;STAT1;GALNT1;CD4;PTPRC;IL2RA;BCL3;EIF3J;HLA-DRA;EIF4G3;EIF3D;EIF3A"
"Estrogen Response Early","57/200",0.00149026004974392,0.00206980562464434,0,0,1.64392129609521,10.699962566763,"B4GALT1;SLC2A1;PRSS23;AFF1;FAM102A;CCND1;MYC;SLC39A6;TGM2;KLF10;ELOVL5;IGFBP4;DYNLT3;ITPK1;MYOF;KRT8;FOS;NCOR2;SLC7A5;ELF1;MED24;RAB31;CLDN7;SCNN1A;TFF3;PPIF;FKBP4;IL6ST;NBL1;CD44;FKBP5;CANT1;ABHD2;SLC1A4;ADD3;TOB1;UGCG;SLC9A3R1;MUC1;OLFML3;LRIG1;SH3BP5;FDFT1;XBP1;KDM4B;EGR3;TIPARP;SIAH2;AMFR;KLF4;DHRS2;MED13L;KRT19;KRT18;FASN;BHLHE40;CHPT1"
"Pperoxisome","33/104",0.00221665185080738,0.00299547547406402,0,0,1.91366718831508,11.6958695932959,"TOP2A;SLC35B2;CRABP2;CTBP1;MVP;ECI2;HSD17B4;HSD17B11;PRDX5;ATXN1;SCP2;PRDX1;ISOC1;LONP2;TSPO;ACAA1;YWHAH;GSTK1;FIS1;FDPS;SMARCC1;ACSL1;ELOVL5;CNBP;ECH1;IDH2;SOD2;SOD1;ACOX1;ERCC1;ITGB1BP1;PABPC1;ALDH9A1"
"Angiogenesis","14/36",0.00582162970758436,0.00766003908892679,0,0,2.6153291295344,13.458941482437,"LRPAP1;APP;POSTN;LUM;FSTL1;VEGFA;COL3A1;CCND2;COL5A2;SPP1;ITGAV;S100A4;TIMP1;TNFRSF21"
"Inflammatory Response","54/200",0.00666484246172918,0.00854466982272972,0,0,1.5239274365814,7.63626164983104,"IFITM1;CDKN1A;BTG2;CD82;SERPINE1;ATP2A2;AHR;RGS1;MYC;NAMPT;C3AR1;TNFSF10;KIF1B;TIMP1;IL1R1;IFNGR2;SLC11A2;CYBB;EMP3;TNFRSF1B;TAPBP;RNF144B;MMP14;IRF7;LCP2;ITGA5;RAF1;IFNAR1;LY6E;CALCRL;EBI3;C5AR1;GNAI3;SRI;ATP2C1;HIF1A;RELA;CCL2;CD14;LDLR;CD55;MSR1;GABBR1;SLC31A1;ADRM1;EIF2AK2;NMI;ATP2B1;DCBLD2;BST2;NFKBIA;KLF6;AXL;IL7R"
"Myogenesis","51/200",0.0242178811683879,0.0302723514604849,0,0,1.40892773528953,5.24214674191135,"EIF4A2;ITGB1;APP;CDKN1A;SPARC;ITGB5;MYL6B;LSP1;CLU;AKT2;SPTAN1;MEF2A;GABARAPL2;ATP6AP1;ACSL1;TPM3;GPX3;GAA;TPM2;IGFBP3;SIRT2;PTP4A3;COL4A2;COL6A2;COL6A3;MYH9;CRYAB;TAGLN;NOTCH1;AK1;AEBP1;CNN3;SYNGR2;APOD;IGFBP7;CKB;MEF2D;WWTR1;PRNP;FDPS;GSN;TGFB1;GADD45B;PDE4DIP;SORBS3;COL1A1;COL3A1;MYO1C;SCD;BHLHE40;PLXNB2"
"KRAS Signaling Up","50/200",0.0355457287710653,0.0433484497208113,0,0,1.37165245845174,4.57711547644335,"ERO1A;PLVAP;ITGB2;F13A1;TNFAIP3;PRDM1;ETS1;CTSS;RBM4;CCND2;AKT2;C3AR1;ST6GAL1;FCER1G;IGFBP3;EMP1;TNFRSF1B;DUSP6;WDR33;ZNF639;PECAM1;SPARCL1;LCP1;TRIB1;ENG;GYPC;CFH;USP12;CXCR4;TOR1AIP2;LY96;GLRX;TFPI;IL2RG;ANKH;GPNMB;BTBD3;SPP1;APOD;PRELID3B;TMEM176B;IGF2;LAPTM5;KLF4;PSMB8;DCBLD2;DNMBP;TSPAN13;ID2;IL7R"
"Myc Targets V2","17/58",0.0495556753843799,0.0589948516480713,0,0,1.70335615753699,5.11800353381694,"NOP56;DDX18;NPM1;CBX3;NOLC1;IMP4;TMEM97;PHB;PA2G4;HSPE1;GNL3;HSPD1;CDK4;MYC;MCM5;FARSA;DCTPP1"
"Wnt-beta Catenin Signaling","11/42",0.186339287885454,0.216673590564481,0,0,1.45638148667602,2.44699198636014,"NCOR2;HDAC2;NCSTN;NOTCH1;CCND2;NOTCH4;MYC;CTNNB1;CSNK1E;RBPJ;DKK1"
"Apical Surface","11/44",0.232312059600358,0.263990976818589,0,0,1.36794543904518,1.99675401686123,"APP;B4GALT1;HSPB1;FLOT2;ADAM10;THY1;IL2RG;ADIPOR2;EPHB4;DCBLD2;SULF2"
"Notch Signaling","8/32",0.281764205341797,0.313071339268664,0,0,1.36766334440753,1.7323982455353,"APH1A;PSENEN;NOTCH3;NOTCH1;CCND1;FBXW11;SKP1;RBX1"
"Hedgehog Signaling","8/36",0.410281975941182,0.445958669501285,0,0,1.17199079989778,1.04413903783581,"TLE3;ADGRG1;LDB1;RASA1;NF1;MYH9;THY1;VEGFA"
"Bile Acid Metabolism","15/112",0.967403749408022,0.999995057691082,0,0,0.632729979254755,0.0209682557095934,"SLC35B2;GSTK1;ACSL1;IDH2;HSD17B4;HSD17B11;SOD1;LIPE;PRDX5;ATXN1;SCP2;ISOC1;LONP2;OPTN;ALDH9A1"
"Pancreas Beta Cells","4/40",0.967680802978578,0.999995057691082,0,0,0.45508183700678,0.0149508013493526,"SPCS1;SRP14;SEC11A;SRP9"
"Spermatogenesis","16/135",0.994063033275909,0.999995057691082,0,0,0.549521729306319,0.00327221537807358,"DDX4;STRBP;PEBP1;TALDO1;SLC2A5;PIAS2;GMCL1;TSN;PGS1;COIL;MLLT10;VDAC3;CDK1;ZC3H14;AGFG1;EZH2"
"KRAS Signaling Dn","12/200",0.999995057691082,0.999995057691082,0,0,0.259483026077301,1.28244844295607e-06,"BTG2;DTNB;IGFBP2;SELENOP;MX1;PTPRJ;CDKAL1;OXT;SYNPO;SGK1;SKIL;IFI44L"
