"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Defense Response To Virus (GO:0051607)","54/189",0.00183583572462754,0.0168767458544146,0,0,1.64923713472976,10.3906152718064,"IFITM3;IFITM1;IFITM2;IFIT1;PHB2;IFI44L;PYCARD;TRIM8;SENP7;TRIM28;DHX15;AZI2;IFNAR2;BNIP3L;NCBP1;ATAD3A;RNASE1;PLSCR1;IFI27;IRF3;OAS3;DDIT4;IRF7;CHMP3;MARCHF2;IFI6;SAMHD1;USP18;RELA;IFI16;G3BP1;FADD;GBP2;ATG7;STAT1;CARD8;STAT2;MX1;EIF2AK2;ISG15;BST2;ISG20;AGBL5;MAVS;CNOT7;PTPRC;ZNFX1;SERINC3;RNF185;ZCCHC3;SHFL;MYD88;SERINC5;BCL2L1"
"Protein Targeting To Membrane (GO:0006612)","25/72",0.00186244569737122,0.0170896637601378,0,0,2.1888243260955,13.7586537057916,"TRAM1;ARL6IP1;ZDHHC20;ZDHHC6;SRP14;ZDHHC3;ZDHHC4;SEC61A1;SDCBP;ZDHHC18;SSR1;GET3;SEC62;GOLGA7;SIL1;RAB8B;SEC63;ATG3;ICMT;SSR2;ZDHHC12;MYO1C;NACA;SRPRA;CHMP4A"
"Mitotic Cell Cycle Phase Transition (GO:0044772)","35/111",0.00187365754636907,0.0171607636640642,0,0,1.89650093452881,11.9097657661317,"KHDRBS1;CDKN1A;CDKN1B;CCNI;CUL3;PKMYT1;ARPP19;GSPT1;PPP6C;CCND3;CCND2;CCND1;MYC;CDC27;ENSA;EIF4EBP1;EIF4E;PLK3;UBE2C;UBE2A;CDC25B;DNM2;CUL4A;CCNY;RPS6KB1;CDK4;UBE2S;CCNG2;CCNG1;PPP2R2D;CDK1;CHMP4A;CACUL1;CHMP7;TAF2"
"Negative Regulation Of Protein Polymerization (GO:0032272)","12/26",0.00194635716898636,0.0176633695463872,0,0,3.52264006139678,21.9875998414497,"CDH5;STMN1;PRKCD;DYRK1A;TBCD;MYADM;TWF1;SSH2;MAPRE1;PFN1;EML2;KANK3"
"Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261)","12/26",0.00194635716898636,0.0176633695463872,0,0,3.52264006139678,21.9875998414497,"APP;LRPAP1;SDCBP;ATXN2;ANKRD13D;ANXA2;APOC1;ITGAV;RAC1;ANKRD13A;ARF6;PICALM"
"Protein Export From Nucleus (GO:0006611)","12/26",0.00194635716898636,0.0176633695463872,0,0,3.52264006139678,21.9875998414497,"XPO1;RANBP3;TGFB1;DESI1;CSE1L;XPO6;TPR;CHP1;XPO7;NUTF2;CALR;RAN"
"Regulation Of Keratinocyte Differentiation (GO:0045616)","12/26",0.00194635716898636,0.0176633695463872,0,0,3.52264006139678,21.9875998414497,"ERRFI1;MED1;ZFP36;PRKCH;NUMA1;ROCK1;NCOA3;NME2;SRSF6;MACROH2A1;PLAAT4;ZFP36L1"
"Respiratory Chain Complex IV Assembly (GO:0008535)","12/26",0.00194635716898636,0.0176633695463872,0,0,3.52264006139678,21.9875998414497,"COA3;SURF1;COA1;COX16;PET100;STMP1;SCO2;COX17;COX14;COA5;SLC25A46;COX20"
"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)","15/36",0.00197673947535404,0.0178410639351171,0,0,2.93650793650794,18.2835985147653,"PLK3;CDKN1A;SP100;CDKN1B;USP10;ATRX;RPS27L;NDRG1;HIPK2;MUC1;BCL3;CASP2;MDM4;NBN;RPL26"
"Regulation Of Intracellular Protein Transport (GO:0033157)","15/36",0.00197673947535404,0.0178410639351171,0,0,2.93650793650794,18.2835985147653,"BCAS3;PLK3;TGFB1;B3GAT3;GCC2;OAZ1;OAZ2;UHMK1;IFI27;PDCD10;TPR;LCP1;ERGIC3;VAMP2;NDEL1"
"Substrate Adhesion-Dependent Cell Spreading (GO:0034446)","15/36",0.00197673947535404,0.0178410639351171,0,0,2.93650793650794,18.2835985147653,"ITGA4;PXN;FN1;LAMB1;PARVA;LAMC1;PIK3R1;RHOA;MLF2;PEAK1;MICALL2;ITGAV;RAC1;FERMT3;VAMP3"
"Positive Regulation Of miRNA Transcription (GO:1902895)","17/43",0.002017156721519,0.0181727482820485,0,0,2.68857384930643,16.6854676223308,"FOXA1;EGR1;JUN;SPI1;TGFB1;SRF;STAT3;PDGFB;FOS;FOXO3;KLF4;ETS1;HIF1A;RELA;GNL3;SMARCA4;MYC"
"Contractile Actin Filament Bundle Assembly (GO:0030038)","8/14",0.00208754810255951,0.0186039583600402,0,0,5.47678677911236,33.8014412754272,"ITGB1;PDLIM1;ITGB5;PDCD10;CUL3;ZYX;TNFAIP1;RHOA"
"Establishment Of Apical/Basal Cell Polarity (GO:0035089)","8/14",0.00208754810255951,0.0186039583600402,0,0,5.47678677911236,33.8014412754272,"CDC42;SLC9A3R1;RAP2A;FSCN1;MSN;SCRIB;EZR;RHOA"
"Lipoprotein Biosynthetic Process (GO:0042158)","8/14",0.00208754810255951,0.0186039583600402,0,0,5.47678677911236,33.8014412754272,"UGCG;WDR45B;WIPI1;WIPI2;APOE;WDR45;ATG7;ATG5"
"Positive Regulation Of Histone Acetylation (GO:0035066)","8/14",0.00208754810255951,0.0186039583600402,0,0,5.47678677911236,33.8014412754272,"SMAD4;MUC1;SMARCA5;DDX21;DEK;BAZ1B;SF3B1;GLYR1"
"Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522)","8/14",0.00208754810255951,0.0186039583600402,0,0,5.47678677911236,33.8014412754272,"CREB3;GARS1;SMAD4;XBP1;RBPJ;HIF1A;RELA;VEGFA"
"Stress Fiber Assembly (GO:0043149)","8/14",0.00208754810255951,0.0186039583600402,0,0,5.47678677911236,33.8014412754272,"ITGB1;PDLIM1;ITGB5;PDCD10;CUL3;ZYX;TNFAIP1;RHOA"
"Nuclear Membrane Reassembly (GO:0031468)","11/23",0.00210148187858238,0.0186276255963787,0,0,3.76677323103154,23.2225808316577,"UBE2I;UBXN2B;BROX;CHMP1B;CHMP1A;CHMP3;BANF1;CHMP4A;CHMP7;SIRT2;CHMP5"
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)","11/23",0.00210148187858238,0.0186276255963787,0,0,3.76677323103154,23.2225808316577,"DUSP3;ROCK1;IQSEC1;PTPRJ;PIK3R1;THY1;RAC1;VEGFA;ARF6;MAP4K4;S100A10"
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)","11/23",0.00210148187858238,0.0186276255963787,0,0,3.76677323103154,23.2225808316577,"SRPK2;PRNP;GRN;TYROBP;CCL3;NF1;BAX;CTNNB1;NUPR1;FOXO3;MCL1"
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)","29/88",0.00211958078356749,0.0187545049688873,0,0,2.02318532583134,12.4558152221631,"CYFIP1;RALA;PPP1R35;BRK1;WASL;PIK3R1;CDC42;MIEN1;RAC2;RAC1;MARK4;WASHC1;WASF2;NDEL1;ACTR3;ACTR2;BCAS3;AKIRIN1;ARAP1;DEF8;IFT20;ARPC2;CDC42EP5;CDC42EP4;FSCN1;PLEKHM1;FAM98A;PFN1;RHOQ"
"Protein K63-linked Ubiquitination (GO:0070534)","20/54",0.00215266885645771,0.0189794914301565,0,0,2.41943996260386,14.8578942290236,"UBE2B;UBE2E3;ZFP91;UBE2G1;PRPF19;RNF4;TRIM8;RNF168;RNF167;RNF115;RNF126;ITCH;HECTD1;RNF213;UBE2S;UBE2NL;UBE2V2;TRIM27;UBE2V1;TRIM22"
"Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)","20/54",0.00215266885645771,0.0189794914301565,0,0,2.41943996260386,14.8578942290236,"PDGFRB;XRCC6;BMPR2;TGFB1;PRKDC;STAT1;XRCC5;ELN;IGFBP3;PDGFB;TNFAIP3;THBS1;FOXP1;ID2;AKT1;HMOX1;CTNNB1;APOD;APOE;TRIB1"
"Negative Regulation Of Growth (GO:0045926)","38/124",0.00218383025561908,0.0192200335996315,0,0,1.81990070012996,11.1499400235232,"NDUFA13;CDKN1A;BMPR2;BTG1;CDKN1B;DDX3X;EI24;MT1M;MT1X;PTPRJ;ENO1;RTN4;PPP1R9B;ING4;DNAJB2;PPP2CA;MT2A;STK11;PPP2R1A;SERTAD2;HYAL2;RACK1;RBBP7;IP6K2;CDKN2D;SMAD4;TGFB1;OSGIN1;SMARCA2;SMARCA4;DCBLD2;BST2;SFRP2;ADAM15;PPT1;NDUFS3;SIPA1;HSPA1A"
"Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)","10/20",0.00220674651549777,0.0192435355591379,0,0,4.10866785988238,25.1295823304179,"BCAP31;FIS1;CAMK2D;CCDC47;ATP2A2;BAX;BAK1;HERPUD1;TMCO1;TGM2"
"Microglial Cell Activation (GO:0001774)","10/20",0.00220674651549777,0.0192435355591379,0,0,4.10866785988238,25.1295823304179,"APP;C1QA;GRN;TYROBP;IFNGR1;C5AR1;ITGB2;TREM2;AIF1;CLU"
"Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289)","10/20",0.00220674651549777,0.0192435355591379,0,0,4.10866785988238,25.1295823304179,"CNOT6;ZFP36;CNOT6L;CNOT7;CNOT11;CNOT2;CNOT3;PARN;CNOT8;CNOT9"
"protein-DNA Complex Disassembly (GO:0032986)","10/20",0.00220674651549777,0.0192435355591379,0,0,4.10866785988238,25.1295823304179,"SMARCE1;SMARCC1;SET;SMARCB1;SMARCC2;MYC;HMGA1;SSRP1;RPL17;SMARCA4"
"mRNA Cis Splicing, Via Spliceosome (GO:0045292)","9/17",0.00222145354991461,0.0192435355591379,0,0,4.62164493865031,28.2363720851109,"SART1;PRPF39;NCBP2;SFSWAP;CLNS1A;SRSF1;CWC15;HNRNPC;SNRNP200"
"Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)","9/17",0.00222145354991461,0.0192435355591379,0,0,4.62164493865031,28.2363720851109,"RPL5;BAG5;DTX3L;RPS7;RPL11;PARK7;BUB3;RPL17;SMAD7"
"Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)","9/17",0.00222145354991461,0.0192435355591379,0,0,4.62164493865031,28.2363720851109,"MUC1;ATF6B;HSPA5;RBPJ;HIF1A;ATF6;KLF2;VEGFA;ATF4"
"Regulation Of Protein Sumoylation (GO:0033233)","9/17",0.00222145354991461,0.0192435355591379,0,0,4.62164493865031,28.2363720851109,"EGR1;GNL3L;ZMIZ1;CTNNB1;UBA2;PARK7;SAE1;GNL3;PIAS1"
"Response To Interferon-Alpha (GO:0035455)","9/17",0.00222145354991461,0.0192435355591379,0,0,4.62164493865031,28.2363720851109,"IFITM3;IFNAR2;BST2;IFITM1;IFITM2;AXL;TPR;EIF2AK2;IFNAR1"
"Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)","14/33",0.00226052300352092,0.0195478036342864,0,0,3.02884162030364,18.4521849638212,"HSPA8;DDX3X;CSNK1A1;CARD8;NEK7;ZDHHC12;EIF2AK2;TREM2;PPP2CA;MAVS;STMP1;CPTP;MARK4;MYD88"
"Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)","44/149",0.00232476762925234,0.0200683338030406,0,0,1.72655833548276,10.4700831586583,"HDAC2;SP100;SPI1;CEBPG;TNFAIP3;ARRB2;PHB2;PYCARD;PPP2CB;IRAK1;SUMO1;TMSB4X;PIM1;CHP1;CYP1B1;FLNA;CDK5RAP3;HAVCR2;EOMES;PRNP;USP7;PRMT2;CARD8;ERBIN;COMMD6;KLF4;COMMD7;SMAD7;SIGIRR;NFKBIA;SFRP4;DAP;ITCH;BRMS1;TFDP1;ID2;BCL3;BHLHE40;TAX1BP1;ID3;SIK1;NUPR1;RBCK1;TRIB1"
"Negative Regulation Of Protein Localization (GO:1903828)","16/40",0.00234976913913091,0.0202488801467715,0,0,2.74093043107128,16.5920529594195,"ILRUN;BTF3;LEPROT;VCP;SPI1;UBXN2B;GDI2;SIRT6;RNF4;MACROH2A1;YWHAZ;CDK9;CTNNA1;TAX1BP3;ANKRD13A;PICALM"
"Peptidyl-Serine Modification (GO:0018209)","48/166",0.00244163746607894,0.0210040167437867,0,0,1.67637752891596,10.0835556286833,"SMG1;CAMK2D;DYRK2;CAB39;ROCK1;PRKDC;PDGFB;STK4;MAPK9;GRK2;AKT2;MKNK2;TLK2;STK38L;TLK1;MAPK1;PRKACA;MARK3;PAK2;MARK2;SRPK2;PRKCH;CSNK1A1;GALNT2;NEK6;GALNT1;PRKCD;NEK7;DYRK1A;CSNK1D;CSNK1E;TGFBR1;HIPK3;UHMK1;SRPK1;TGFBR2;HIPK2;PINK1;RPS6KB1;WNK1;MAPKAPK2;CDK1;ULK1;TOP1;PKN1;MAP3K13;SGK1;CSNK1G2"
"Macromolecule Modification (GO:0043412)","27/81",0.00246568678389393,0.0211741386727806,0,0,2.05765279917822,12.3567912763999,"ERO1A;RPN2;PRKDC;UBE2D2;UBE2D3;PARN;UBE2L6;NEDD8;LOXL2;UBE2L3;SERP1;PPP4R2;AKT2;SEPHS1;ST3GAL2;USP25;ST6GAL1;ICMT;UBE2I;YES1;PARP1;RABGGTB;FBXW2;UBE2S;UBA3;MAN2B1;UBA52"
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)","22/62",0.00249474715376169,0.021349692827097,0,0,2.26249038214927,13.5603897196661,"BCAP31;BECN1;FIS1;TNFRSF12A;CTSS;TGFBR1;PYCARD;SLC9A3R1;BCLAF1;CTSL;HYAL2;RACK1;TNFSF10;RPS3;CTSH;BAX;NUPR1;FADD;LTBR;DNM1L;S100A9;PAK2"
"Protein Lipidation (GO:0006497)","22/62",0.00249474715376169,0.021349692827097,0,0,2.26249038214927,13.5603897196661,"PGAP3;WDR45B;ZDHHC20;PIGQ;PIGP;ZDHHC5;ZDHHC12;ZDHHC6;WIPI1;WIPI2;WDR45;PIGY;ZDHHC3;DPM1;PIGC;DPM2;UGCG;ZDHHC18;PIGM;GLUL;ATG7;ATG5"
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)","19/51",0.00254453815614922,0.0217008374590696,0,0,2.4418006791389,14.5868438323351,"CREBZF;USP7;UHRF2;CTBP1;CBX3;SMARCA5;SIRT6;BAZ2A;HMGB1;BMI1;MACROH2A1;H1-0;SIRT2;LMNA;TASOR;POLE3;EPC1;TRIM27;EZH2"
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)","19/51",0.00254453815614922,0.0217008374590696,0,0,2.4418006791389,14.5868438323351,"IGBP1;MAP2K2;GSTP1;EIF2AK2;MAPK8IP3;INAVA;RAP2A;COPS5;QARS1;PDCD10;STK25;MYC;TAOK1;NBR1;ARL6IP5;MAPK1;PPIA;MAP4K4;MAPK3"
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)","30/93",0.00259684113821096,0.0221088450856276,0,0,1.96007881435792,11.6692498761975,"APP;HSP90AB1;TFRC;PTEN;CREBL2;PARK7;TXN;STK4;RASSF2;PDCD10;NSD1;NCK2;RACK1;AKT1;FNIP2;HSP90AA1;TGFB1;PDE4D;ATP2B4;DKK1;SMAD7;VEGFA;PINK1;HAX1;SFRP2;HCLS1;RAF1;CNOT9;CD44;EIF4G1"
"Hemopoiesis (GO:0030097)","32/101",0.00263084271373093,0.0223495066563856,0,0,1.90921253181586,11.3415836096228,"CSF1R;KMT2A;NOTCH4;PDGFB;PBXIP1;BMI1;ZFP36L2;PRDX3;IFI16;MKNK2;ARIH2;CD34;CD164;TGFB1;TET2;PRRC2C;RUNX3;KLF3;RUNX1;ETV6;TGFBR2;PINK1;SNRK;SFRP2;PTPRC;TAL1;KAT6A;SBDS;IL7R;EVI2B;OGT;ATF4"
"Negative Regulation Of Immune Response (GO:0050777)","23/66",0.00263412954335605,0.0223495066563856,0,0,2.20046058205162,13.0689809804825,"SPI1;YES1;PARP1;PRKDC;TNFAIP3;TREM2;FURIN;YWHAZ;LGALS3;PPP6C;ZDHHC18;COL3A1;MYO1C;IFI16;PCBP2;AKT1;BANF1;FYN;TRIM27;PLCG1;HLA-DRB1;HAVCR2;ATG5"
"Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)","15/37",0.00272919125353777,0.0228767601046988,0,0,2.80285574640413,16.5473594945517,"CDKN1A;BMPR2;CDKN1B;IGFBP3;TPM1;PTEN;TNFAIP3;SOD2;AIF1;EFEMP2;PDCD4;HMOX1;APOD;APOE;TRIB1"
"Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"AKT1;MIA3;TREM2;CD68;TICAM1;MYD88"
"Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"SLC9A3R1;PIK3IP1;PTEN;TREM2;STAMBP;NOP53"
"Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"ERLEC1;OS9;INSIG1;UBE2G2;SVIP;UBE2J1"
"Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"SMARCA5;FLNA;BAZ2A;MAF1;MACROH2A1;NOP53"
"Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"FXR1;TIAL1;ZFP36;DHX9;PUM1;PUM2"
"Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"TWSG1;CD81;CD55;LGALS9C;VSIR;TGFBR2"
"Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"XBP1;COPS5;HSPA5;RACK1;BAX;PIK3R1"
"Regulation Of Tau-Protein Kinase Activity (GO:1902947)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"EGR1;HSP90AA1;HSP90AB1;CLU;DKK1;SORL1"
"Response To Type I Interferon (GO:0034340)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"SP100;SHMT2;MX1;ISG15;IFIT1;SHFL"
"Type II Interferon-Mediated Signaling Pathway (GO:0060333)","6/9",0.0027470579742272,0.0228767601046988,0,0,8.2125159642401,48.4310525480636,"SP100;IFNGR1;STAT1;IFNGR2;TYK2;JAK1"
"Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)","12/27",0.0028844919308368,0.0239407998614679,0,0,3.28759273471476,19.2271787246246,"ERO1A;HSPA9;GAK;DNAJB1;HSPA8;HSPA5;DNAJC7;ST13;PTGES3;SDF2;HSPE1;HSPA1A"
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)","12/27",0.0028844919308368,0.0239407998614679,0,0,3.28759273471476,19.2271787246246,"FOXA1;DUSP3;RPS6KB1;PPP1R10;TAL1;CUL3;USP22;HSF1;EIF4EBP1;EIF4E;CDC25B;LGMN"
"Mitotic Cytokinesis (GO:0000281)","21/59",0.00296505455309039,0.024527287663711,0,0,2.27301619433198,13.2309086987203,"PDCD6IP;ROCK1;EXOC7;RHOC;TTC19;RHOB;SON;RASA1;CFL1;STMN1;EXOC4;BIRC5;EXOC3;JTB;CHMP4A;SNX9;MITD1;EXOC5;STAMBP;CEP55;SPTBN1"
"Positive Regulation Of Protein Binding (GO:0032092)","21/59",0.00296505455309039,0.024527287663711,0,0,2.27301619433198,13.2309086987203,"APP;DTX3L;LRP1;USP9X;AMFR;RPL11;DERL1;STK4;SPPL3;ADD1;HIPK2;PPP2CA;FKBP1A;PPP2CB;SUB1;FLOT1;PIN1;APOE;B2M;MARK3;RAN"
"Regulation Of Intracellular Signal Transduction (GO:1902531)","78/297",0.00297581631268184,0.0245752830488975,0,0,1.46988475755599,8.55066783100771,"RPL5;TRIO;DYRK2;FAM13B;JPT2;ZFAND6;ARHGAP1;PTEN;SLA;HSPB1;TREM2;ARHGAP4;PYCARD;PREX1;AKAP13;STK11;SPRED1;RASSF2;TMSB4X;CPNE1;AKT1;EP300;ITGAV;ARHGEF11;RALBP1;USP7;ARHGEF12;VWF;MINK1;ATP6AP2;ARAP1;DYNLL1;PJA2;OBSCN;TMBIM4;KAT6A;ARHGEF1;TNFRSF25;ARHGEF2;UBE2V1;EZR;SGK1;SQSTM1;CRK;OPTN;CSF1R;RPL11;ARHGAP18;STK4;RELA;FGD3;GNA13;ARHGAP21;CLEC7A;TMEM127;PTPMT1;PIP5K1A;PAK2;GBP1;MAP4K4;PAK4;PLK3;WWTR1;TGFB1;CARD8;MYO9B;ARHGAP26;HIPK2;VEGFA;NFKBIA;DLG1;DNMBP;BCL3;RCAN3;GRB2;CD24;CALM2;NOP53"
"Protein Localization To Lysosome (GO:0061462)","16/41",0.00316164593323312,0.0260231820584221,0,0,2.63112932138284,15.146523555043,"SCARB2;BECN1;CD81;NCOA4;LAPTM5;M6PR;GLMP;GCC2;ATG14;SORL1;RTN4;LMBRD1;MFSD1;LAMTOR4;LAMTOR5;RAB7A"
"Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)","16/41",0.00316164593323312,0.0260231820584221,0,0,2.63112932138284,15.146523555043,"PRELID1;GPX1;PDCD5;GHITM;MFF;CLU;PYCARD;PINK1;BCL2L11;FAM162A;TNFSF10;PPIF;BAX;BAK1;DNM1L;BCL2L1"
"Double-Strand Break Repair (GO:0006302)","48/168",0.00317275449469877,0.0260246240514374,0,0,1.64823134521043,9.48253063992144,"H2AX;VCP;FEN1;DCLRE1C;PSMD14;PRKDC;FBH1;DDX1;HMGB2;CIB1;NUCKS1;CHD4;MRPL36;HMGB1;PRPF19;SAMHD1;YY1;BABAM1;BABAM2;PPP4C;MTA1;PAXX;RAD21;NSD2;EPC1;NBN;XRCC6;KDM2A;SLF2;DTX3L;PARP1;XRCC5;XRCC2;NSMCE2;NSMCE1;SIRT6;PARP9;SEM1;SETX;RNF168;MORF4L1;SFPQ;RAD51C;TDP2;ERCC1;RPA3;FSCN1;UBE2V2"
"ERK1 And ERK2 Cascade (GO:0070371)","11/24",0.00319858648785577,0.0260246240514374,0,0,3.47680503639583,19.974405872999,"DUSP5;MAP2K2;KARS1;MYC;CDK1;CTSH;MAPK1;ITGAV;DUSP6;ZFP36L2;ZFP36L1"
"Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509)","11/24",0.00319858648785577,0.0260246240514374,0,0,3.47680503639583,19.974405872999,"LAPTM4B;LEPROT;VCP;TMEM50A;TMEM50B;CHMP1B;CHMP3;CHMP4A;CHMP7;UBXN6;CHMP5"
"Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)","11/24",0.00319858648785577,0.0260246240514374,0,0,3.47680503639583,19.974405872999,"PRNP;LGALS3;DUSP3;LAPTM5;GPS2;PTPRJ;THY1;EZR;DGKZ;GBP1;CD22"
"Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)","11/24",0.00319858648785577,0.0260246240514374,0,0,3.47680503639583,19.974405872999,"SDCBP;SMAD4;DAB2;STK11;HSP90AB1;SNW1;CITED2;EP300;THBS1;RNF111;HIPK2"
"Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)","11/24",0.00319858648785577,0.0260246240514374,0,0,3.47680503639583,19.974405872999,"SDCBP;SMAD4;DAB2;STK11;HSP90AB1;SNW1;CITED2;EP300;THBS1;RNF111;HIPK2"
"Regulation Of Cytoplasmic Translation (GO:2000765)","11/24",0.00319858648785577,0.0260246240514374,0,0,3.47680503639583,19.974405872999,"SYNCRIP;PKM;DHX9;CSDE1;HNRNPD;HNRNPU;YBX1;PABPC1;YBX3;ZNF385A;PAIP1"
"Positive Regulation Of Telomere Maintenance (GO:0032206)","19/52",0.0032836614349227,0.0266730203443311,0,0,2.36765916468633,13.540160205588,"PPP1R10;ACTL6A;ATRX;TINF2;NEK7;SIRT6;GNL3;YY1;TNKS2;TNIP1;RUVBL2;ERCC1;HNRNPA2B1;HNRNPD;TERF2IP;MAPK1;NBN;MAP2K7;MAPK3"
"Non-Membrane-Bounded Organelle Assembly (GO:0140694)","40/135",0.00334259165362098,0.0271072694659443,0,0,1.73411627496983,9.88621219356878,"DDX6;GRB7;DAZAP2;DDX3X;AUP1;EDC3;FXR1;ATXN2;RNF213;G3BP1;G3BP2;RPS3;UBAP2L;DYNC1H1;TIA1;RBM14;NPM1;DBNL;YTHDF3;TMOD3;NEK6;NEK7;CIRBP;PRRC2C;CSNK1D;EIF2S1;LSM4;LSM3;MRPL22;ATXN2L;GOLGA6A;NCOR1;CAPRIN1;CSDE1;MAPRE1;MYL9;LSM14A;GOLGA8A;CCDC61;RPS23"
"Astrocyte Activation (GO:0048143)","7/12",0.00345472629694838,0.0278915999469575,0,0,5.7495145631068,32.5883177926116,"APP;C1QA;GRN;LRP1;IFNGR1;C5AR1;TREM2"
"Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)","7/12",0.00345472629694838,0.0278915999469575,0,0,5.7495145631068,32.5883177926116,"UXT;MAVS;SPI1;TYROBP;ITGB2;STX4;TICAM1"
"Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)","66/246",0.00347724718617151,0.0278915999469575,0,0,1.51222654561176,8.56149226830149,"FOXA1;APP;ATF2;SMARCB1;TFRC;PTEN;AKR1B1;CIB1;PARK7;PHB2;CLU;RPS6KA4;TRIM8;PYCARD;FLOT1;AKT1;EP300;FLOT2;TRIM27;MAP3K7;TRIM22;PRKCH;NFAM1;BUD31;ARID5B;TICAM1;PSMA6;TFDP1;HCLS1;TERF2IP;RBCK1;ARHGEF2;UBE2V1;PLPP3;PPIA;S100A9;LTF;RNF31;USP14;DHX9;SRF;CEBPG;RELA;MTDH;PRDX3;IRAK1;CLEC7A;DDRGK1;HSF1;RPS3;ZBTB7A;NPM1;STAT3;EIF2AK2;CFLAR;SMARCA4;HIPK2;VEGFA;MAVS;COPS5;CTNNB1;MAP3K13;MYD88;RNF220;HSPA1A;LAMTOR5"
"Negative Regulation Of Interleukin-2 Production (GO:0032703)","10/21",0.00347871014474667,0.0278915999469575,0,0,3.73492015527301,21.1437329683545,"PRNP;ZFP36;PTPRC;LAPTM5;TNFAIP3;TRIM27;VSIG4;EZR;GBP1;HAVCR2"
"Negative Regulation Of miRNA Metabolic Process (GO:2000629)","10/21",0.00347871014474667,0.0278915999469575,0,0,3.73492015527301,21.1437329683545,"NCOR2;TGFB1;NCOR1;NFIB;SRF;PDGFB;TENT2;HIF1A;POU5F1;RELA"
"Plasma Membrane Repair (GO:0001778)","10/21",0.00347871014474667,0.0278915999469575,0,0,3.73492015527301,21.1437329683545,"SYT11;CHMP1B;MYOF;CHMP1A;CHMP3;MYH9;CHMP4A;CHMP7;ARL8B;CHMP5"
"Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)","10/21",0.00347871014474667,0.0278915999469575,0,0,3.73492015527301,21.1437329683545,"ROCK1;NRDC;TIMP2;ADAM9;TIMP3;FURIN;SNX9;APOE;TIMP1;TNFRSF1B"
