"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)","3/30",0.0599325182057236,0.233061525022539,0,0,3.60562069607296,10.1481494183002,"PRKCH;CSF1;NR1H3"
"Regulation Of Vasculature Development (GO:1901342)","3/30",0.0599325182057236,0.233061525022539,0,0,3.60562069607296,10.1481494183002,"HMOX1;VASH1;PIK3CG"
"Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)","3/30",0.0599325182057236,0.233061525022539,0,0,3.60562069607296,10.1481494183002,"TGFB1;PLEK;MST1"
"Negative Regulation Of Interleukin-1 Production (GO:0032692)","3/30",0.0599325182057236,0.233061525022539,0,0,3.60562069607296,10.1481494183002,"CARD16;LILRB4;CD33"
"Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)","3/30",0.0599325182057236,0.233061525022539,0,0,3.60562069607296,10.1481494183002,"KDR;HMOX1;MEOX2"
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)","6/93",0.060887535189101,0.236442313160489,0,0,2.24230813885986,6.27560788637536,"SEMA5A;PINK1;TGFB1;CCR7;CCL19;PIK3CG"
"Regulation Of Interferon-Beta Production (GO:0032648)","4/50",0.0625248258320671,0.242459331632496,0,0,2.82375255325357,7.8279830741443,"STING1;TLR7;TLR4;TLR3"
"Regulation Of Cholesterol Storage (GO:0010885)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"NR1H3;TREM2"
"Regulation Of Establishment Of Protein Localization (GO:0070201)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"CEP120;TREM2"
"Cellular Response To Exogenous dsRNA (GO:0071360)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"COLEC12;STING1"
"Renal Water Homeostasis (GO:0003091)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"PRKACB;AQP1"
"Hyaluronan Metabolic Process (GO:0030212)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"TGFB1;CEMIP2"
"Membrane Raft Organization (GO:0031579)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"COLEC12;RFTN1"
"Negative Regulation Of T Cell Mediated Immunity (GO:0002710)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"PTPRC;LILRB4"
"Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"SEMA5A;KDR"
"Prostanoid Biosynthetic Process (GO:0046457)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"TBXAS1;PTGDS"
"Regulation Of ATP Biosynthetic Process (GO:2001169)","2/14",0.0644341998568983,0.246402805823956,0,0,5.40356744704571,14.8171802938569,"PINK1;TREM2"
"B Cell Proliferation (GO:0042100)","3/31",0.0649319672468884,0.246692323024638,0,0,3.47666905958363,9.50665677389014,"CD79A;CD40LG;PTPRC"
"Regulation Of Gluconeogenesis (GO:0006111)","3/31",0.0649319672468884,0.246692323024638,0,0,3.47666905958363,9.50665677389014,"NNMT;MST1;GNMT"
"Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)","3/31",0.0649319672468884,0.246692323024638,0,0,3.47666905958363,9.50665677389014,"SFRP4;TGFB1;LTBP4"
"Positive Regulation Of Leukocyte Migration (GO:0002687)","3/31",0.0649319672468884,0.246692323024638,0,0,3.47666905958363,9.50665677389014,"PLVAP;CSF1;NCKAP1L"
"Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)","5/72",0.0649566529659224,0.246692323024638,0,0,2.42480872946193,6.62951219894775,"CDH5;TGFB1;LPXN;LTBP2;LRRC32"
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)","6/95",0.0661247844174234,0.25011401690912,0,0,2.19169220292816,5.95309989269701,"KDR;PLCG2;PTK2B;MMP9;PIK3CG;FOXP1"
"Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)","6/95",0.0661247844174234,0.25011401690912,0,0,2.19169220292816,5.95309989269701,"CDH5;ZEB2;DAB2;TGFB1;GDF1;INHBA"
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)","4/51",0.0663105615275176,0.25011401690912,0,0,2.76352991575039,7.49857891827122,"CXCL10;PTK2B;CLIC2;LIME1"
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)","4/51",0.0663105615275176,0.25011401690912,0,0,2.76352991575039,7.49857891827122,"SPI1;KLRK1;CD226;SLAMF6"
"Receptor Internalization (GO:0031623)","4/51",0.0663105615275176,0.25011401690912,0,0,2.76352991575039,7.49857891827122,"CALCRL;SYK;ITGB2;LILRB4"
"Positive Regulation Of Transferase Activity (GO:0051347)","8/143",0.0666037937957863,0.250877318786038,0,0,1.92842842842843,5.22410053902591,"PDGFRB;CSF1R;PINK1;TGFB1;KDR;TREM2;MERTK;CD200"
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)","7/119",0.067241590550138,0.252934647832331,0,0,2.03288364249578,5.48769481841233,"CDH5;HCK;PINK1;TGFB1;SYK;MMP1;MMP3"
"Cellular Response To Decreased Oxygen Levels (GO:0036294)","5/73",0.0680988469394919,0.255463201630349,0,0,2.38902619871478,6.41882364042127,"PINK1;TGFB1;MDM2;HMOX1;AQP1"
"Cellular Response To Reactive Oxygen Species (GO:0034614)","5/73",0.0680988469394919,0.255463201630349,0,0,2.38902619871478,6.41882364042127,"NCF1;ATM;MAPT;MMP9;AQP1"
"Actin Filament Organization (GO:0007015)","8/144",0.0687707609069392,0.25754020074906,0,0,1.91414944356121,5.1241332907416,"ELMO1;RAC2;MYO5A;RHOF;CORO1A;ARHGAP25;MYO1F;MYO1G"
"Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)","6/96",0.0688390685088034,0.25754020074906,0,0,2.1672278338945,5.79946665888839,"CDH5;TGFB1;LPXN;LTBP2;LRRC32;NR3C1"
"NIK/NF-kappaB Signaling (GO:0038061)","3/32",0.0701164334091041,0.261263285732273,0,0,3.35661063940392,8.92052200510689,"MAP3K14;TLR3;BIRC3"
"Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)","3/32",0.0701164334091041,0.261263285732273,0,0,3.35661063940392,8.92052200510689,"PLK3;INHBA;CRLF3"
"Regulation Of Protein Localization To Nucleus (GO:1900180)","4/52",0.0702127337969381,0.261263285732273,0,0,2.70581655480984,7.18725917819861,"TGFB1;PYHIN1;LIF;LILRB4"
"Cell Cycle G1/S Phase Transition (GO:0044843)","4/52",0.0702127337969381,0.261263285732273,0,0,2.70581655480984,7.18725917819861,"PLK3;GPR132;CCND2;PIM2"
"B Cell Mediated Immunity (GO:0019724)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"IL2RB;CSF2RB"
"Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"DAB2;BMP2K"
"Regulation Of Monocyte Differentiation (GO:0045655)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"CSF1;FOXP1"
"Renal Filtration (GO:0097205)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"KIRREL1;JCHAIN"
"Negative Regulation Of Cation Transmembrane Transport (GO:1904063)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"BIN1;MMP9"
"Phagosome Maturation (GO:0090382)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"RAB43;SLAMF8"
"Positive Regulation Of Cell Activation (GO:0050867)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"PLEK;TLR4"
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"CD40LG;ITGA4"
"Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)","2/15",0.0729106039229038,0.268050835460902,0,0,4.98765114484178,13.0602702214181,"RIPOR2;TREM2"
"Cellular Response To Alcohol (GO:0097306)","4/53",0.0742300890934844,0.272538930833923,0,0,2.65045884125462,6.89274535469157,"MAP4K1;GNG2;PTCH1;ADCY7"
"Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)","7/122",0.0746513389140244,0.273721576018089,0,0,1.9795439548354,5.13677169832614,"PDGFRB;CIITA;KDR;CD28;CCL19;CPEB3;TLR4"
"Regulation Of Protein Polymerization (GO:0032271)","3/33",0.0754811933569006,0.274938753111349,0,0,3.24455611390285,8.38351687870487,"ARHGAP18;ESAM;MAPT"
"Vasculogenesis (GO:0001570)","3/33",0.0754811933569006,0.274938753111349,0,0,3.24455611390285,8.38351687870487,"PDGFRB;TGFB1;KDR"
"Inositol Lipid-Mediated Signaling (GO:0048017)","3/33",0.0754811933569006,0.274938753111349,0,0,3.24455611390285,8.38351687870487,"PDGFRB;CSF1R;PLCG2"
"Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)","3/33",0.0754811933569006,0.274938753111349,0,0,3.24455611390285,8.38351687870487,"TGFB1;VASH1;MEOX2"
"Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)","3/33",0.0754811933569006,0.274938753111349,0,0,3.24455611390285,8.38351687870487,"PLCG2;TREM2;TLR4"
"Cellular Response To Insulin Stimulus (GO:0032869)","6/99",0.0773634978406908,0.281423738521933,0,0,2.09699141957206,5.36670476886193,"KAT2B;TBC1D4;RARRES2;PDE3B;PDK4;MYO5A"
"Positive Regulation Of Protein Secretion (GO:0050714)","5/76",0.0780210909345663,0.283442410618865,0,0,2.28772635814889,5.83547769996746,"UNC13B;TGFB1;TREM2;TLR4;CD33"
"Mesenchymal Cell Differentiation (GO:0048762)","4/54",0.0783612486902909,0.284304083618782,0,0,2.59731543624161,6.61387090961528,"TGFB1;NOTCH4;LEF1;LOXL3"
"Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)","8/149",0.0802484819294943,0.287794509362335,0,0,1.84579260111175,4.65624705288619,"SFRP4;SPI1;AIM2;PTCH1;ID3;TNFRSF4;CD200;HAVCR2"
"Superoxide Metabolic Process (GO:0006801)","3/34",0.081021316163241,0.287794509362335,0,0,3.13973091262765,7.89027878062773,"CYB5R4;NCF1;NCF4"
"Membrane Protein Proteolysis (GO:0033619)","3/34",0.081021316163241,0.287794509362335,0,0,3.13973091262765,7.89027878062773,"ADAM19;NAPSA;TGFB1"
"Purine Nucleotide Metabolic Process (GO:0006163)","3/34",0.081021316163241,0.287794509362335,0,0,3.13973091262765,7.89027878062773,"NMRK1;CD38;GPD1L"
"Regulation Of DNA Biosynthetic Process (GO:2000278)","3/34",0.081021316163241,0.287794509362335,0,0,3.13973091262765,7.89027878062773,"PDGFRB;PINX1;ATM"
"Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)","5/77",0.0814921342271933,0.287794509362335,0,0,2.25583566760037,5.65594121631899,"CILP;ARID4A;EMILIN1;SPRY1;FBN1"
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)","5/77",0.0814921342271933,0.287794509362335,0,0,2.25583566760037,5.65594121631899,"SEMA5A;ITGA4;TNFSF12;KDR;HMOX1"
"B Cell Activation Involved In Immune Response (GO:0002312)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"CD40LG;GPR183"
"Regulation Of Fatty Acid Oxidation (GO:0046320)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"NR4A3;PDK4"
"Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"CYFIP2;CASP8"
"Regulation Of Natural Killer Cell Activation (GO:0032814)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"ZNF683;PRDM1"
"Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"LY96;TLR4"
"Regulation Of Stem Cell Proliferation (GO:0072091)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"GJA1;PTPRC"
"Reticulophagy (GO:0061709)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"RETREG3;STING1"
"Lymphocyte Mediated Immunity (GO:0002449)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"CD8A;MYO1G"
"Negative Regulation Of Biosynthetic Process (GO:0009890)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"CIITA;EMILIN1"
"Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"TGFB1;SERPINB9"
"Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"KDR;HMOX1"
"Positive Regulation Of Collagen Metabolic Process (GO:0010714)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"TGFB1;VSIR"
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"EMILIN2;EMILIN1"
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"NR4A3;PLCG2"
"Positive Regulation Of Positive Chemotaxis (GO:0050927)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"CXCL12;KDR"
"Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)","2/16",0.0817207154437054,0.287794509362335,0,0,4.63115145723841,11.5984768666877,"PDGFRB;NR4A3"
"Organonitrogen Compound Catabolic Process (GO:1901565)","5/78",0.0850440291699886,0.299116642723998,0,0,2.22481869460113,5.48325737738928,"ERAP2;DENND3;LNPEP;NPL;CLN8"
"Calcium Ion Homeostasis (GO:0055074)","6/102",0.0864564879733168,0.303311770386693,0,0,2.03114478114478,4.97247401702809,"CDH5;CCL13;CXCL12;ATP2A1;FAM20A;CCL19"
"Protein Catabolic Process (GO:0030163)","6/102",0.0864564879733168,0.303311770386693,0,0,2.03114478114478,4.97247401702809,"CASP8;GZMA;MDM2;CTSW;DENND3;CLN8"
"Platelet Aggregation (GO:0070527)","3/35",0.0867316895922567,0.303891110360686,0,0,3.04145728643216,7.43616827037832,"PLEK;PIK3CG;FERMT3"
"Positive Regulation Of Catabolic Process (GO:0009896)","5/79",0.0886761018980248,0.310013408264816,0,0,2.19464001816943,5.3170966991344,"TIPARP;PYHIN1;TNFSF12;C4BPB;VSIR"
"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"PLK3;MDM2"
"NAD Biosynthetic Process (GO:0009435)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"NNMT;KYNU"
"Regulation Of Glucose Transmembrane Transport (GO:0010827)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"NR4A3;PRKCB"
"Cellular Response To dsRNA (GO:0071359)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"COLEC12;STING1"
"Cellular Response To Glucocorticoid Stimulus (GO:0071385)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"NR3C1;AQP1"
"Regulation Of Tubulin Deacetylation (GO:0090043)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"KAT2B;MAPT"
"Extracellular Matrix Assembly (GO:0085029)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"TGFB1;EMILIN1"
"Toll-Like Receptor 4 Signaling Pathway (GO:0034142)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"LY96;TLR4"
"Megakaryocyte Differentiation (GO:0030219)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"MAF;SH2B3"
"ncRNA Metabolic Process (GO:0034660)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"TUT7;MAPT"
"Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"RIPOR2;HEG1"
"Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"TMEM119;BHLHA15"
"Neural Tube Development (GO:0021915)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"TGFB1;PTCH1"
"Nicotinamide Nucleotide Metabolic Process (GO:0046496)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"NMRK1;GPD1L"
"Positive Chemotaxis (GO:0050918)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"SEMA5A;CORO1A"
"Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"DAB2;TGFB1"
"Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"SYK;RASAL3"
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"PRKCH;CSF1"
"Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"LILRB4;VSIR"
"Prostaglandin Biosynthetic Process (GO:0001516)","2/17",0.0908369602630337,0.310013408264816,0,0,4.3221850613155,10.3675778699171,"TBXAS1;PTGDS"
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)","5/80",0.09238761700727,0.314499446853197,0,0,2.16526610644258,5.15714923459957,"LRRC15;DAB2;PRKCH;TGFB1;TREM2"
"Positive Regulation Of Immune Response (GO:0050778)","5/80",0.09238761700727,0.314499446853197,0,0,2.16526610644258,5.15714923459957,"SASH3;PTPRC;ITGB2;CCR7;CD226"
"Regulation Of Erythrocyte Differentiation (GO:0045646)","3/36",0.092607044654708,0.314499446853197,0,0,2.94913963758185,7.01715355112553,"SPI1;NCKAP1L;INHBA"
"Substrate Adhesion-Dependent Cell Spreading (GO:0034446)","3/36",0.092607044654708,0.314499446853197,0,0,2.94913963758185,7.01715355112553,"ITGA4;LPXN;FERMT3"
"Memory (GO:0007613)","4/58",0.0959923203706571,0.324797544783559,0,0,2.40442455878698,5.63473790482986,"RGS14;TREM2;MAPT;CPEB3"
"Positive Regulation Of Mitochondrion Organization (GO:0010822)","4/58",0.0959923203706571,0.324797544783559,0,0,2.40442455878698,5.63473790482986,"PINK1;KDR;TREM2;MMP9"
"Regulation Of Bone Mineralization (GO:0030500)","4/58",0.0959923203706571,0.324797544783559,0,0,2.40442455878698,5.63473790482986,"ALOX5;BMP2K;TMEM119;PTK2B"
"Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)","7/130",0.0966598234687897,0.326256445718005,0,0,1.85002536366004,4.3226905255724,"CDH5;TGFB1;LPXN;GDF1;LTBP2;INHBA;LRRC32"
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)","7/130",0.0966598234687897,0.326256445718005,0,0,1.85002536366004,4.3226905255724,"CSF1R;TGFB1;PTPRC;PLCG2;LIF;PTK2B;TREM2"
"Regulation Of Defense Response To Virus By Host (GO:0050691)","3/37",0.0986419787493773,0.328674140593807,0,0,2.86225243866391,6.62971613952347,"APOBEC3F;APOBEC3G;STING1"
"Regulation Of p38MAPK Cascade (GO:1900744)","3/37",0.0986419787493773,0.328674140593807,0,0,2.86225243866391,6.62971613952347,"SPI1;NCF1;TREM2"
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)","3/37",0.0986419787493773,0.328674140593807,0,0,2.86225243866391,6.62971613952347,"PDGFRB;CD300A;ITGA1"
"Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)","3/37",0.0986419787493773,0.328674140593807,0,0,2.86225243866391,6.62971613952347,"GJA1;NR4A3;MMP9"
"Negative Regulation Of Transferase Activity (GO:0051348)","3/37",0.0986419787493773,0.328674140593807,0,0,2.86225243866391,6.62971613952347,"PINX1;GDF1;MAPT"
"Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"CLEC4A;ERAP2"
"Regulation Of Protein Deacetylation (GO:0090311)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"KAT2B;NNMT"
"Cell Junction Maintenance (GO:0034331)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"CSF1R;KIRREL1"
"Cellular Response To Inorganic Substance (GO:0071241)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"MMP3;AQP1"
"Response To Axon Injury (GO:0048678)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"PLCG2;TREM2"
"Endothelial Cell Proliferation (GO:0001935)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"SEMA5A;HMOX1"
"Maintenance Of Gastrointestinal Epithelium (GO:0030277)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"IL10RA;TLR4"
"Myoblast Fusion (GO:0007520)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"DOCK2;JAM2"
"Negative Regulation Of Lipid Storage (GO:0010888)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"NR1H3;TREM2"
"Negative Regulation Of Monoatomic Ion Transport (GO:0043271)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"PTK2B;CD33"
"Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"LRRC15;CIITA"
"Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"PLCG2;TLR4"
"Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"SFRP4;PRKCH"
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"CEP120;TREM2"
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"TGFB1;EMILIN1"
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"CXCL10;CXCL12"
"Protein Autoprocessing (GO:0016540)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"CASP4;CASP1"
"Regulation Of T Cell Cytokine Production (GO:0002724)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"TNFRSF1B;LILRB4"
"Regulation Of Adaptive Immune Response (GO:0002819)","2/18",0.100233113502349,0.328674140593807,0,0,4.05183946488294,9.32027075831257,"SASH3;SAMSN1"
"Regulation Of miRNA Transcription (GO:1902893)","4/59",0.100667870319094,0.329317523638649,0,0,2.36058572300183,5.4197362589296,"SPI1;TGFB1;NR3C1;LILRB4"
"Regulation Of Type I Interferon Production (GO:0032479)","4/59",0.100667870319094,0.329317523638649,0,0,2.36058572300183,5.4197362589296,"STING1;IRF8;CD14;TANK"
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)","5/83",0.103990579730302,0.339382967654094,0,0,2.08166343460461,4.7117514333083,"PABIR1;CEBPA;PLK3;DAB2;MDM2"
"Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)","5/83",0.103990579730302,0.339382967654094,0,0,2.08166343460461,4.7117514333083,"PABIR1;CEBPA;DAB2;PYHIN1;MDM2"
"Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)","3/38",0.104830977127806,0.341721756611419,0,0,2.78033022254128,6.27077337551445,"SEMA5A;CDH5;KDR"
"Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)","4/60",0.105446666588224,0.34291901819798,0,0,2.3183125599233,5.21515998175515,"TNFSF12;TRAF1;LTB;TLR4"
"Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)","4/60",0.105446666588224,0.34291901819798,0,0,2.3183125599233,5.21515998175515,"CD84;ROBO4;ESAM;EMB"
"Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)","35/938",0.108571279020914,0.351961016892678,0,0,1.2689167867188,2.8174373218445,"CEBPA;CSRNP1;CIITA;SPI1;NOTCH4;ZBTB49;LEF1;MEOX2;NR3C1;HELZ2;STAT4;EGR2;TGFB1;PRRX1;BCL11B;LIF;EAF2;NR1H3;BHLHA15;INHBA;KAT2B;CXCL10;ZEB2;DAB2;NR5A2;NR4A3;STING1;POU2AF1;TFEC;CREBRF;IRF8;ATM;CRLF3;TLR4;TLR3"
"N-glycan Processing (GO:0006491)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"MAN2A1;MGAT4A"
"Regulation Of Smooth Muscle Cell Migration (GO:0014910)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"PDGFRB;PLAU"
"Cellular Response To Lectin (GO:1990858)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"SYK;PLCG2"
"Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"CDK17;CDK14"
"Cyclic Nucleotide Biosynthetic Process (GO:0009190)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"ADCY4;ADCY7"
"Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"SYK;PLCG2"
"Superoxide Anion Generation (GO:0042554)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"NCF1;NCF4"
"Insulin Secretion (GO:0030073)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"CYB5R4;KLRG1"
"Multicellular Organismal-Level Water Homeostasis (GO:0050891)","2/19",0.10988424359344,0.351961016892678,0,0,3.81329923273657,8.4210146986878,"PRKACB;AQP1"
