"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Extracellular Matrix Assembly (GO:1901201)","2/6",0.00314833182099359,0.0235796935343166,0,0,33.5034013605442,193.009160165069,"RGCC;TGFB1"
"Bleb Assembly (GO:0032060)","2/6",0.00314833182099359,0.0235796935343166,0,0,33.5034013605442,193.009160165069,"PMP22;EMP3"
"Delamination (GO:0060232)","2/6",0.00314833182099359,0.0235796935343166,0,0,33.5034013605442,193.009160165069,"AKNA;SPI1"
"Vascular Wound Healing (GO:0061042)","2/6",0.00314833182099359,0.0235796935343166,0,0,33.5034013605442,193.009160165069,"MCAM;CD34"
"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)","2/6",0.00314833182099359,0.0235796935343166,0,0,33.5034013605442,193.009160165069,"LGALS9C;VSIR"
"Regulation Of T Cell Tolerance Induction (GO:0002664)","2/6",0.00314833182099359,0.0235796935343166,0,0,33.5034013605442,193.009160165069,"IL2RA;TGFBR2"
"MAPK Cascade (GO:0000165)","6/98",0.00337016866094603,0.0251469609634009,0,0,4.41049475262369,25.1080313965924,"PLVAP;TGFB1;CCL3;CTSH;CCL2;SHANK3"
"Branching Morphogenesis Of An Epithelial Tube (GO:0048754)","4/42",0.00338090805720271,0.0251469609634009,0,0,7.08940158615717,40.3359368906521,"SFRP2;NOTCH4;TGFBR2;ENG"
"Regulation Of Cytokine Production (GO:0001817)","8/167",0.00349465836163068,0.0258756947914964,0,0,3.41457023060797,19.3145836353797,"SRGN;PTPRC;RGCC;ANXA1;IFI16;SYT11;TREM2;TNFRSF1B"
"Negative Regulation Of Biomineral Tissue Development (GO:0070168)","3/21",0.00350287569731894,0.0258756947914964,0,0,11.19795221843,63.3151369171581,"SRGN;TGFB1;CCL3"
"Regulation Of Cell-Cell Adhesion (GO:0022407)","4/43",0.00368490990731534,0.0271274766896901,0,0,6.9072708113804,38.7049555531701,"TGFB1;PODXL;PLPP3;FERMT3"
"Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)","5/70",0.0037918235114093,0.0278196031092172,0,0,5.19138250066085,28.9414810696593,"SFRP2;TGFB1;RGCC;PTPRM;SULF1"
"Negative Regulation Of Cell Differentiation (GO:0045596)","9/207",0.0038092190146477,0.0278524929308308,0,0,3.0893253088375,17.2085648269512,"SFRP2;EFEMP1;TGFB1;NOTCH4;ZBTB16;COL5A2;IGF2;NR1H3;SPRY1"
"Bone Development (GO:0060348)","4/44",0.00400693042371689,0.0289425269986366,0,0,6.73424657534247,37.1712215776416,"SFRP4;PTPRC;SULF1;TGM2"
"Positive Regulation Of Chemotaxis (GO:0050921)","4/44",0.00400693042371689,0.0289425269986366,0,0,6.73424657534247,37.1712215776416,"PDGFRB;TGFB1;TREM2;AIF1"
"Regulation Of B Cell Proliferation (GO:0030888)","4/44",0.00400693042371689,0.0289425269986366,0,0,6.73424657534247,37.1712215776416,"PTPRC;TYROBP;NFATC2;NCKAP1L"
"Positive Regulation Of Cholesterol Efflux (GO:0010875)","3/22",0.0040119682765843,0.0289425269986366,0,0,10.60804742231,58.540226635371,"NR1H3;TREM2;PLTP"
"Cell-Cell Junction Assembly (GO:0007043)","5/71",0.00403070397694178,0.0289807615942114,0,0,5.1124648547329,28.1891814877425,"CLDN11;CDH5;CLDN5;CDH11;FSCN1"
"Regulation Of Protein Kinase B Signaling (GO:0051896)","7/136",0.00417484467266009,0.0297930871973582,0,0,3.67546471392935,20.1366881293426,"PINK1;TGFB1;AXL;IGF2;CCL3;HCLS1;ENG"
"Cellular Response To Hypoxia (GO:0071456)","5/72",0.00428014968970273,0.0297930871973582,0,0,5.03590295942966,27.4646428648109,"PLK3;PINK1;TGFB1;RGCC;HMOX1"
"Negative Regulation Of Cell Adhesion (GO:0007162)","5/72",0.00428014968970273,0.0297930871973582,0,0,5.03590295942966,27.4646428648109,"TGFB1;PTPRC;PODXL;CYP1B1;TGFBI"
"Regulation Of Chaperone-Mediated Autophagy (GO:1904714)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"PLK3;GFAP"
"Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"RGCC;TNFRSF1B"
"Regulation Of Microvillus Organization (GO:0032530)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"PODXL;FSCN1"
"Regulation Of Stem Cell Division (GO:2000035)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"SFRP2;EVI2B"
"Cellular Response To Interleukin-2 (GO:0071352)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"IL2RA;IL2RG"
"Interleukin-2-Mediated Signaling Pathway (GO:0038110)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"IL2RA;IL2RG"
"Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"PTPRC;NCKAP1L"
"Negative Regulation Of Microglial Cell Activation (GO:1903979)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"PTPRC;SYT11"
"Negative Regulation Of Phospholipase Activity (GO:0010519)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"RGS2;ANXA1"
"Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"CCL2;TREM2"
"Positive Regulation Of Calcium Ion Import (GO:0090280)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"PDGFRB;CCL3"
"Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"ENG;TGFBR2"
"Regulation Of Apoptotic Cell Clearance (GO:2000425)","2/7",0.00436468036827316,0.0297930871973582,0,0,26.8013605442177,145.644230017243,"CCL2;TGM2"
"Granulocyte Chemotaxis (GO:0071621)","5/73",0.0045404119292191,0.0308590113099583,0,0,4.96159288457651,26.7664913813923,"ANXA1;ITGB2;CCL3;CCL2;NCKAP1L"
"Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)","3/23",0.00456375735182044,0.0308590113099583,0,0,10.077133105802,54.3118074231063,"TGFB1;DKK3;ENG"
"Artery Development (GO:0060840)","3/23",0.00456375735182044,0.0308590113099583,0,0,10.077133105802,54.3118074231063,"EFEMP2;TGFBR2;ENG"
"Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)","4/46",0.00470696799320061,0.0317279061291679,0,0,6.41291585127202,34.3649647434359,"ANXA1;TGFB1;HMOX1;ETS1"
"Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)","4/47",0.00508593337162531,0.0340320133096585,0,0,6.26345970054157,33.0790638556323,"SYT11;TNFAIP3;VSIR;HAVCR2"
"Regulation Of BMP Signaling Pathway (GO:0030510)","5/75",0.00509438549096904,0.0340320133096585,0,0,4.81934216985763,25.4442771369091,"CDH5;SFRP4;SULF1;FSTL1;ENG"
"Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)","3/24",0.00515923428477438,0.0340320133096585,0,0,9.59678205753291,50.5459354101486,"IFI16;FYN;PSMB9"
"Regulation Of Supramolecular Fiber Organization (GO:1902903)","3/24",0.00515923428477438,0.0340320133096585,0,0,9.59678205753291,50.5459354101486,"AKAP13;EFEMP2;AEBP1"
"Mononuclear Cell Differentiation (GO:1903131)","3/24",0.00515923428477438,0.0340320133096585,0,0,9.59678205753291,50.5459354101486,"CSF1R;IFI16;TREM2"
"Positive Regulation Of BMP Signaling Pathway (GO:0030513)","3/24",0.00515923428477438,0.0340320133096585,0,0,9.59678205753291,50.5459354101486,"CDH5;SULF1;ENG"
"Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)","3/24",0.00515923428477438,0.0340320133096585,0,0,9.59678205753291,50.5459354101486,"TGFB1;CYP1B1;SULF1"
"Wnt Signaling Pathway (GO:0016055)","5/76",0.00538859328572319,0.035328862362629,0,0,4.75122210928803,24.8178704941769,"SFRP4;SFRP2;FRZB;CPE;NID1"
"Positive Regulation Of Interleukin-6 Production (GO:0032755)","5/76",0.00538859328572319,0.035328862362629,0,0,4.75122210928803,24.8178704941769,"TYROBP;CLEC7A;AIF1;IL17RA;TLR2"
"Cellular Defense Response (GO:0006968)","4/48",0.00548481336128773,0.0356385411403883,0,0,6.12079701120797,31.8634750020319,"TYROBP;C5AR1;LY96;LSP1"
"Cellular Component Assembly (GO:0022607)","10/260",0.00555312877660754,0.0356385411403883,0,0,2.72083916083916,14.1303891376453,"TGFB1;WIPF1;ELN;FSCN1;NEDD9;PDE4DIP;NCKAP1L;AIF1;JCHAIN;LIMD2"
"Extracellular Structure Organization (GO:0043062)","6/109",0.00566923569756133,0.0356385411403883,0,0,3.9372614663542,20.3662761980303,"POSTN;ADAMTS1;MMP2;COL11A1;COL5A2;TGFBI"
"Negative Regulation Of Developmental Process (GO:0051093)","6/109",0.00566923569756133,0.0356385411403883,0,0,3.9372614663542,20.3662761980303,"PINK1;SPI1;TGFB1;NOTCH4;THY1;LOXL2"
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)","6/109",0.00566923569756133,0.0356385411403883,0,0,3.9372614663542,20.3662761980303,"SFRP4;SFRP2;TGFB1;TNFAIP3;SULF1;TLR2"
"Regulation Of Wnt Signaling Pathway (GO:0030111)","6/109",0.00566923569756133,0.0356385411403883,0,0,3.9372614663542,20.3662761980303,"SFRP4;SFRP2;FRZB;TNFAIP3;SULF1;TLR2"
"Neutrophil Migration (GO:1990266)","5/77",0.005694610249943,0.0356385411403883,0,0,4.68499427262314,24.2131519445495,"ITGB2;PECAM1;CCL3;CCL2;NCKAP1L"
"Regulation Of T Cell Proliferation (GO:0042129)","5/77",0.005694610249943,0.0356385411403883,0,0,4.68499427262314,24.2131519445495,"ANXA1;PTPRC;NCKAP1L;VSIG4;TNFRSF1B"
"Regulation Of Dendritic Spine Maintenance (GO:1902950)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"NEDD9;FYN"
"Regulation Of Endothelial Cell Differentiation (GO:0045601)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"ZEB1;NOTCH4"
"Regulation Of Neutrophil Migration (GO:1902622)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"RAC2;NCKAP1L"
"Regulation Of Pinocytosis (GO:0048548)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"AXL;NR1H3"
"Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"EFEMP2;ENG"
"Negative Regulation Of Cholesterol Storage (GO:0010887)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"NR1H3;TREM2"
"Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"ITM2A;ITM2C"
"Positive Regulation Of ATP Biosynthetic Process (GO:2001171)","2/8",0.0057628876493368,0.0356385411403883,0,0,22.3333333333333,115.157737442151,"PINK1;TREM2"
"Regulation Of Chondrocyte Differentiation (GO:0032330)","3/25",0.00579931754301172,0.0356385411403883,0,0,9.16009928637915,47.1746490318387,"EFEMP1;ZBTB16;LOXL2"
"Cellular Response To Steroid Hormone Stimulus (GO:0071383)","3/25",0.00579931754301172,0.0356385411403883,0,0,9.16009928637915,47.1746490318387,"AKR1B1;ATP1A2;TFPI"
"Negative Regulation Of Protein Localization To Membrane (GO:1905476)","3/25",0.00579931754301172,0.0356385411403883,0,0,9.16009928637915,47.1746490318387,"DAB2;TGFB1;GBP1"
"Osteoclast Differentiation (GO:0030316)","3/25",0.00579931754301172,0.0356385411403883,0,0,9.16009928637915,47.1746490318387,"CSF1R;TYROBP;TREM2"
"Positive Regulation Of Interleukin-2 Production (GO:0032743)","3/25",0.00579931754301172,0.0356385411403883,0,0,9.16009928637915,47.1746490318387,"CD4;PTPRC;CLEC7A"
"Regulation Of B Cell Activation (GO:0050864)","3/25",0.00579931754301172,0.0356385411403883,0,0,9.16009928637915,47.1746490318387,"THEMIS2;SH3KBP1;TNFAIP3"
"Antibacterial Humoral Response (GO:0019731)","4/49",0.00590405863791571,0.0357912299968564,0,0,5.98447488584475,30.7130148837551,"IGHM;IGHA1;F3;JCHAIN"
"Negative Regulation Of T Cell Activation (GO:0050868)","4/49",0.00590405863791571,0.0357912299968564,0,0,5.98447488584475,30.7130148837551,"NCKAP1L;VSIG4;VSIR;HAVCR2"
"Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)","4/49",0.00590405863791571,0.0357912299968564,0,0,5.98447488584475,30.7130148837551,"SYT11;TNFAIP3;VSIR;HAVCR2"
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)","4/49",0.00590405863791571,0.0357912299968564,0,0,5.98447488584475,30.7130148837551,"DAB2;TGFB1;TGFBR2;ENG"
"Response To Lipid (GO:0033993)","6/110",0.0059237223499665,0.0357912299968564,0,0,3.89920424403183,19.9982007187139,"TGFB1;ANXA1;GPX3;LY96;CTSH;TREM2"
"External Encapsulating Structure Organization (GO:0045229)","6/110",0.0059237223499665,0.0357912299968564,0,0,3.89920424403183,19.9982007187139,"POSTN;ADAMTS1;MMP2;COL11A1;COL5A2;TGFBI"
"Regulation Of Innate Immune Response (GO:0045088)","5/78",0.00601268066211794,0.0361263292150095,0,0,4.62058089723674,23.6291174760975,"CFH;IFI16;TNFAIP3;TREM2;SAMHD1"
"Proteolysis Involved In Protein Catabolic Process (GO:0051603)","5/78",0.00601268066211794,0.0361263292150095,0,0,4.62058089723674,23.6291174760975,"CTSL;TNFAIP3;CTSH;CTSS;CTSC"
"Negative Regulation Of Inflammatory Response (GO:0050728)","6/111",0.00618644030776457,0.0370670881773561,0,0,3.86187192118227,19.6391458159282,"CDH5;TNFAIP3;NR1H3;TREM2;FYN;TNFRSF1B"
"Blood Circulation (GO:0008015)","4/50",0.00634410993102172,0.0376976449620216,0,0,5.85407980941036,29.6229812964752,"SCPEP1;ELN;C3AR1;SERPING1"
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)","4/50",0.00634410993102172,0.0376976449620216,0,0,5.85407980941036,29.6229812964752,"SFRP2;FRZB;ZBTB16;PIM1"
"Positive Regulation Of Transport (GO:0051050)","4/50",0.00634410993102172,0.0376976449620216,0,0,5.85407980941036,29.6229812964752,"DAB2;ANXA1;NR1H3;KCTD7"
"Camera-Type Eye Development (GO:0043010)","3/26",0.00648485512435177,0.0380104144109423,0,0,8.76138893010832,44.1423814486732,"EFEMP1;CYP1B1;NES"
"Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)","3/26",0.00648485512435177,0.0380104144109423,0,0,8.76138893010832,44.1423814486732,"TGFB1;CYP1B1;SULF1"
"Dendritic Spine Organization (GO:0097061)","3/26",0.00648485512435177,0.0380104144109423,0,0,8.76138893010832,44.1423814486732,"TREM2;FYN;SHANK3"
"Positive Regulation Of Nuclear Division (GO:0051785)","3/26",0.00648485512435177,0.0380104144109423,0,0,8.76138893010832,44.1423814486732,"PDGFRB;RGCC;IGF2"
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)","3/26",0.00648485512435177,0.0380104144109423,0,0,8.76138893010832,44.1423814486732,"PDGFRB;FLT1;TGFB1"
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)","5/80",0.00668594958816399,0.0390829085682106,0,0,4.49690721649485,22.5193737617352,"DAB2;TGFB1;AKR1B1;TREM2;GBP1"
"Positive Regulation Of MAPK Cascade (GO:0043410)","11/310",0.00671876782655245,0.0391686005456044,0,0,2.50489937217626,12.5316370775522,"PDGFRB;CSF1R;CD4;TGFB1;PTPRC;FLT1;C5AR1;IGF2;CCL3;CCL2;TREM2"
"Regulation Of Interleukin-8 Production (GO:0032677)","5/81",0.00704162687963674,0.0406854617780077,0,0,4.43751130403328,21.9919334699835,"ANXA1;PTPRC;CLEC7A;CD14;TLR2"
"Cellular Response To Interleukin-1 (GO:0071347)","5/81",0.00704162687963674,0.0406854617780077,0,0,4.43751130403328,21.9919334699835,"IL1R1;CCL3;CCL2;GBP2;GBP1"
"Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)","5/81",0.00704162687963674,0.0406854617780077,0,0,4.43751130403328,21.9919334699835,"SPI1;CARD8;TNFAIP3;CYP1B1;HAVCR2"
"Myeloid Cell Development (GO:0061515)","3/27",0.00721662691512722,0.0406854617780077,0,0,8.39590443686007,41.4032912932522,"NCKAP1L;EVI2B;TLR2"
"Peptide Cross-Linking (GO:0018149)","3/27",0.00721662691512722,0.0406854617780077,0,0,8.39590443686007,41.4032912932522,"ANXA1;F13A1;TGM2"
"Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)","3/27",0.00721662691512722,0.0406854617780077,0,0,8.39590443686007,41.4032912932522,"ARHGAP18;HCLS1;ESAM"
"Defense Response To Virus (GO:0051607)","8/189",0.00728068810002515,0.0406854617780077,0,0,2.99616329036219,14.7487033881005,"PTPRC;IFI16;CARD8;SAMHD1;GBP2;IFI44L;IFIT2;TLR2"
"Sprouting Angiogenesis (GO:0002040)","4/52",0.00728834218323265,0.0406854617780077,0,0,5.60958904109589,27.6074756097706,"EGR3;TGFB1;LOXL2;ENG"
"B Cell Homeostasis (GO:0001782)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"TNFAIP3;NCKAP1L"
"Regulation Of Granulocyte Differentiation (GO:0030852)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"HCLS1;EVI2B"
"Smooth Muscle Tissue Development (GO:0048745)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"EFEMP2;ENG"
"Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"LGALS9C;VSIR"
"Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"RGCC;NOTCH4"
"Negative Regulation Of Extracellular Matrix Organization (GO:1903054)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"TGFB1;TNFRSF1B"
"Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"PIK3IP1;TREM2"
"Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"TNFAIP3;TREM2"
"Positive Regulation Of ATP Metabolic Process (GO:1903580)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"PINK1;TREM2"
"Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"PODXL;FERMT3"
"Regulation Of Cellular Extravasation (GO:0002691)","2/9",0.00733734104387807,0.0406854617780077,0,0,19.1418853255588,94.0781313782527,"PLVAP;THY1"
"Cellular Response To Oxygen-Containing Compound (GO:1901701)","13/406",0.00777433360234054,0.0428833201363979,0,0,2.25719526339924,10.9630338264498,"NR1H3;LY96;TNFAIP3;TNFRSF1B;AXL;SYT11;ALOX5AP;PDK4;CCL2;CD14;GBP2;TLR2;TGM2"
"Regulation Of NIK/NF-kappaB Signaling (GO:1901222)","5/83",0.00779224735949528,0.0428833201363979,0,0,4.32328839545334,20.9879481109888,"SPI1;RASSF2;CD27;UACA;TLR2"
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)","4/53",0.00779335256998979,0.0428833201363979,0,0,5.49482806821359,26.674555727092,"SOCS3;PTPRC;CYP1B1;IL7R"
"Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)","9/232",0.00789412003485126,0.0433272695042599,0,0,2.73947282073718,13.2635332324289,"AKAP13;CD4;PINK1;CLEC7A;CARD8;HMOX1;TNFAIP3;TREM2;TRIM22"
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)","6/117",0.00794396288016653,0.0433315665058886,0,0,3.6520037278658,17.6586907525841,"PDGFRB;CSF1R;CCND2;TGFB1;RGCC;FLT1"
"Protein Maturation (GO:0051604)","6/117",0.00794396288016653,0.0433315665058886,0,0,3.6520037278658,17.6586907525841,"SRGN;CPM;CASP4;CPE;AEBP1;CTSS"
"Regulation Of Protein Localization To Membrane (GO:1905475)","3/28",0.00799534699552325,0.0433315665058886,0,0,8.05965870307167,38.9192499012852,"AKR1B1;FYN;GBP1"
"Negative Regulation Of Type II Interferon Production (GO:0032689)","3/28",0.00799534699552325,0.0433315665058886,0,0,8.05965870307167,38.9192499012852,"VSIR;LGALS9C;HAVCR2"
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)","3/28",0.00799534699552325,0.0433315665058886,0,0,8.05965870307167,38.9192499012852,"TGFB1;ZIC1;HCLS1"
"Regulation Of Signal Transduction (GO:0009966)","8/193",0.00821410715235549,0.0444055867860421,0,0,2.93078078078078,14.0733227330058,"RGS5;RGS2;IGFBP3;ZIC1;TREM2;FYN;KCTD12;SULF1"
"Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)","4/54",0.00832082739895076,0.0448700617488419,0,0,5.38465753424658,25.7870903733363,"TGFB1;RGCC;PRCP;ETS1"
"Defense Response To Gram-positive Bacterium (GO:0050830)","5/85",0.00859676762315415,0.0461576040571328,0,0,4.21477663230241,20.0470329332891,"CASP4;GBP2;LYZ;MPEG1;TLR2"
"Cellular Response To Tumor Necrosis Factor (GO:0071356)","6/119",0.00860239074221947,0.0461576040571328,0,0,3.58700030515716,17.0587515905341,"PLVAP;CCL3;CCL2;TNFRSF1B;GBP2;GBP1"
"Response To Alcohol (GO:0097305)","3/29",0.00882166587830835,0.0469835390111386,0,0,7.74927802572854,36.6583049442686,"TGFB1;CCL3;TGFBR2"
"Positive Regulation Of B Cell Proliferation (GO:0030890)","3/29",0.00882166587830835,0.0469835390111386,0,0,7.74927802572854,36.6583049442686,"PTPRC;NFATC2;NCKAP1L"
"Positive Regulation Of Calcium Ion Transport (GO:0051928)","3/29",0.00882166587830835,0.0469835390111386,0,0,7.74927802572854,36.6583049442686,"PDGFRB;CCL3;CCL2"
"Basement Membrane Organization (GO:0071711)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"NID1;CTSS"
"Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"TNFAIP3;TREM2"
"Diol Metabolic Process (GO:0034311)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"PLPP3;PLPP1"
"Hematopoietic Stem Cell Proliferation (GO:0071425)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"SFRP2;CD34"
"Heme Catabolic Process (GO:0042167)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"SLCO2B1;HMOX1"
"Monocyte Differentiation (GO:0030224)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"CSF1R;IFI16"
"Negative Regulation Of Interleukin-17 Production (GO:0032700)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"NCKAP1L;VSIR"
"Positive Regulation Of Chondrocyte Differentiation (GO:0032332)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"ZBTB16;LOXL2"
"Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)","2/10",0.00908255323381404,0.047321418660234,0,0,16.7482993197279,78.7404532953617,"ITM2A;ITM2C"
"Cellular Response To Peptide (GO:1901653)","4/56",0.00944470873477278,0.0489717229348675,0,0,5.17702845100105,24.1368629389357,"ITGA4;CASP4;TREM2;FYN"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","4/56",0.00944470873477278,0.0489717229348675,0,0,5.17702845100105,24.1368629389357,"LY96;CD14;CTSS;TLR2"
"Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)","6/122",0.00966210093806395,0.0496784904943971,0,0,3.49369797859691,16.209166074339,"PDGFRB;RGCC;IGF2;AKR1B1;CCL2;TLR2"
"Artery Morphogenesis (GO:0048844)","3/30",0.00969617269269411,0.0496784904943971,0,0,7.46188850967008,34.5934945079044,"PDGFRB;TGFBR2;ENG"
"Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)","3/30",0.00969617269269411,0.0496784904943971,0,0,7.46188850967008,34.5934945079044,"TYROBP;CLEC7A;FYN"
"Phagocytosis, Engulfment (GO:0006911)","3/30",0.00969617269269411,0.0496784904943971,0,0,7.46188850967008,34.5934945079044,"MSR1;ITGB2;AIF1"
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)","3/30",0.00969617269269411,0.0496784904943971,0,0,7.46188850967008,34.5934945079044,"PDGFRB;FLT1;TGFB1"
"Regulation Of Endothelial Cell Migration (GO:0010594)","5/88",0.00990857267963743,0.0506464248103743,0,0,4.06181426737879,18.74265284907,"PTPRM;PRCP;PLPP3;ETS1;DCN"
"Positive Regulation Of Defense Response (GO:0031349)","6/124",0.0104182941279528,0.0531259111914759,0,0,3.43413208649912,15.6740380841486,"CASP4;CCL3;EMILIN2;ETS1;IL17RA;TLR2"
"Toll-Like Receptor Signaling Pathway (GO:0002224)","3/31",0.0106193973074611,0.0537382760727564,0,0,7.19502681618723,32.7019222279695,"LY96;CTSS;TLR2"
"Positive Regulation Of Cholesterol Transport (GO:0032376)","3/31",0.0106193973074611,0.0537382760727564,0,0,7.19502681618723,32.7019222279695,"NR1H3;TREM2;PLTP"
"Regulation Of Neuron Death (GO:1901214)","4/58",0.0106629495406304,0.0537382760727564,0,0,4.98477929984779,22.6357841326345,"TYROBP;ITGB2;FYN;TNFRSF1B"
"Muscle Organ Development (GO:0007517)","4/58",0.0106629495406304,0.0537382760727564,0,0,4.98477929984779,22.6357841326345,"EGR3;LAMA2;FHL1;COL6A3"
"Regulation Of Bone Mineralization (GO:0030500)","4/58",0.0106629495406304,0.0537382760727564,0,0,4.98477929984779,22.6357841326345,"SRGN;ANKH;CCL3;SLC8A1"
"Regulation Of Phospholipase C Activity (GO:1900274)","2/11",0.0109931597517446,0.0546365105633942,0,0,14.8866213151927,67.1458380837787,"PDGFRB;FLT1"
"Sphingoid Metabolic Process (GO:0046519)","2/11",0.0109931597517446,0.0546365105633942,0,0,14.8866213151927,67.1458380837787,"PLPP3;PLPP1"
"Macrophage Activation Involved In Immune Response (GO:0002281)","2/11",0.0109931597517446,0.0546365105633942,0,0,14.8866213151927,67.1458380837787,"TYROBP;TREM2"
"Macrophage Chemotaxis (GO:0048246)","2/11",0.0109931597517446,0.0546365105633942,0,0,14.8866213151927,67.1458380837787,"CCL3;CCL2"
