"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"heme Metabolism","81/200",2.25741656645755e-07,4.51483313291509e-07,0,0,2.15188572276325,32.9321892626873,"BTG2;TFRC;PIGQ;GDE1;SLC2A1;BACH1;AQP3;HEBP1;CCND3;NNT;RNF19A;BSG;CDC27;LAMP2;ACP5;PGLS;H4C3;RBM5;TNS1;CTSB;HTATIP2;MAP2K3;CAST;BNIP3L;ARHGEF12;SLC11A2;NCOA4;RAD23A;VEZF1;BPGM;GAPVD1;RNF123;TAL1;CAT;TOP1;OPTN;BLVRA;SIDT2;MARCHF2;USP15;GYPC;SLC66A2;EPB41;MGST3;DCUN1D1;GMPS;FOXO3;ADIPOR1;ADD1;C3;PRDX2;SDCBP;SEC14L1;UCP2;MXI1;DCAF11;MARK3;CDR2;FN3K;RBM38;EIF2AK1;UROS;NEK7;XPO7;FBXO34;H1-0;ELL2;KLF3;SLC25A38;GCLC;ARL2BP;MKRN1;TCEA1;HDGF;YPEL5;LRP10;LPIN2;TMEM9B;NFE2L1;PICALM;TNRC6B"
"Fatty Acid Metabolism","65/158",1.78773098296892e-06,3.43794419801716e-06,0,0,2.20599033294143,29.1953188096653,"ACADVL;ECI1;ECI2;UBE2L6;ENO2;IL4I1;LGALS1;IDH3B;NBN;ACAA1;GLUL;YWHAH;GABARAPL1;HSP90AA1;ACSL1;ELOVL5;ECH1;ACSL5;SDHC;ACSL4;SDHD;MIF;SDHA;ALDH3A2;HADHB;UGDH;ACOX1;PSME1;SMS;ERP29;SUCLG2;ALDOA;DLD;MGLL;BLVRA;ALDH9A1;IDI1;FH;ECHS1;ODC1;RAP1GDS1;HSD17B4;DLST;PDHB;ADIPOR2;HSD17B10;LDHA;HSPH1;RDH11;ACSS1;DECR1;S100A10;H2AZ1;MDH1;MDH2;IDH3G;UROS;NCAPH2;PRDX6;FABP1;FASN;OSTC;APEX1;SERINC1;ACO2"
"UV Response Dn","58/144",1.35039422310526e-05,2.50073004278752e-05,0,0,2.12651337902453,23.8435927143676,"PHF3;NRP1;CDKN1B;CITED2;SERPINE1;PTEN;PIK3CD;PRDM2;LAMC1;EFEMP1;ZMIZ1;MYC;CCN1;ANXA2;MIOS;DUSP1;ATRX;DYRK1A;RUNX1;TGFBR2;INPP4B;PLPP3;MGLL;NOTCH2;YTHDC1;INSIG1;SRI;ADD3;ATP2C1;SLC7A1;FBLN5;ATXN1;MTA1;ERBB2;FYN;PDLIM5;LDLR;MAP2K5;SMAD3;RBPMS;CAV1;NEK7;ATP2B4;NR1D2;ATP2B1;MAPK14;NFKB1;SMAD7;COL1A1;DLG1;COL3A1;COL1A2;NFIB;COL5A2;BHLHE40;PMP22;AGGF1;ADGRL2"
"IL-2/STAT5 Signaling","75/199",1.41802401542519e-05,2.5321857418307e-05,0,0,1.90910152758593,21.3125624611392,"IFITM3;CYFIP1;NRP1;RNH1;BMPR2;CD81;CTSZ;AHR;HK2;CCND3;ALCAM;PNP;GLIPR2;MYC;CASP3;NFKBIZ;TNFSF10;PIM1;DENND5A;SLC39A8;ITGAV;EOMES;GABARAPL1;GPX4;IFNGR1;GSTO1;NCOA3;PUS1;EMP1;CKAP4;RHOB;SERPINB6;TWSG1;PLSCR1;RRAGD;MAPKAPK2;COL6A1;ITGA6;CD44;TNFRSF21;PLEC;AHCY;AHNAK;RGS16;ODC1;CAPG;FURIN;SLC1A5;NDRG1;CD79B;MUC1;SYNGR2;SPP1;LRRC8C;LRIG1;SNX9;DCPS;PRNP;XBP1;GADD45B;HUWE1;IGF2R;HOPX;HIPK2;KLF6;P2RX4;MYO1C;P4HA1;SYT11;SNX14;BHLHE40;GALM;MXD1;CDC42SE2;BCL2L1"
"Cholesterol Homeostasis","34/74",3.52823230309536e-05,6.08315914326786e-05,0,0,2.67489073881374,27.4233235334951,"ERRFI1;IDI1;TMEM97;HMGCR;CLU;CXCL16;LGALS3;ATXN2;ALCAM;TP53INP1;MAL2;GUSB;LDLR;S100A11;FDFT1;NIBAN1;FDPS;JAG1;TNFRSF12A;ECH1;ANXA5;PLAUR;LSS;SREBF2;PNRC1;PLSCR1;FABP5;SCD;FASN;CD9;CTNNB1;ATF5;ATF3;LGMN"
"Pperoxisome","42/104",0.000184218109569477,0.000307030182615795,0,0,2.13223990800702,18.3359628074819,"TOP2A;SLC35B2;IDI1;CRABP2;CTBP1;MVP;ECI2;HSD17B4;BCL10;ABCB9;PRDX5;ATXN1;SCP2;RDH11;PRDX1;ISOC1;LONP2;TSPO;ACAA1;YWHAH;GSTK1;FIS1;FDPS;SMARCC1;CADM1;ACSL1;ELOVL5;CNBP;ECH1;IDH2;SIAH1;ACSL5;ACSL4;PEX2;SOD2;SOD1;ACOX1;ERCC1;CAT;ITGB1BP1;PABPC1;ALDH9A1"
"Allograft Rejection","70/200",0.000368521625070747,0.000594389717856044,0,0,1.69713050631482,13.4175327297091,"CXCL9;CXCL13;RPL9;ETS1;CTSS;ICAM1;IL27RA;MRPL3;CCND3;RPS19;AKT1;TIMP1;B2M;RPL39;MAP3K7;NCK1;IFNAR2;TPD52;SRGN;EIF5A;RPS9;IFNGR1;RIPK2;IFNGR2;TAP2;TAP1;RPS3A;HLA-A;DARS1;HLA-E;NME1;TAPBP;ELF4;IRF7;HCLS1;LCP2;CD47;AARS1;IGSF6;WAS;CAPG;MTIF2;BCL10;THY1;HIF1A;PSMB10;HLA-DMA;HLA-DMB;CCL5;FLNA;CCL2;CSK;GBP2;SOCS5;LYN;CD74;NPM1;STAT1;GALNT1;GZMB;WARS1;CD4;ABI1;BCL3;EIF3J;HLA-DRA;PTPN6;EIF4G3;EIF3D;EIF3A"
"Myc Targets V2","26/58",0.000458693203559929,0.000716708130562388,0,0,2.5539814045294,19.6327844518078,"NIP7;NOLC1;TMEM97;PHB;RABEPK;HK2;HSPD1;MYC;PES1;NOP56;DDX18;DUSP2;NPM1;CBX3;PUS1;PLK1;IMP4;PA2G4;HSPE1;GNL3;CDK4;MRTO4;MPHOSPH10;MCM5;FARSA;DCTPP1"
"Estrogen Response Late","69/200",0.000637976744290973,0.000966631430743898,0,0,1.65965720869941,12.2104444984078,"TOP2A;BTG3;SERPINA1;PRSS23;AFF1;CDC20;ZFP36;FAM102A;CCND1;CDH1;MDK;JAK1;DUSP2;ELOVL5;IGFBP4;DYNLT3;MYOF;ITPK1;EMP2;LSR;FOS;NCOR2;ALDH3A2;SLC7A5;UGDH;DNAJC1;RAB31;SCNN1A;TFF3;PPIF;SGK1;FKBP4;IL6ST;NBL1;S100A9;CD44;FKBP5;LTF;ABHD2;SLC1A4;ADD3;TOB1;SLC9A3R1;PERP;CKB;FDFT1;XBP1;ST14;EGR3;SLC16A1;SIAH2;ABCA3;CAV1;AMFR;IDH2;ATP2B4;COX6C;KLF4;DHRS2;ASS1;ISG20;KRT19;TSPAN13;FABP5;ID2;PDCD4;CD9;CHPT1;PTPN6"
"Coagulation","49/138",0.0018401208353622,0.00270606005200324,0,0,1.73237315568483,10.91035454019,"ARF4;SPARC;SERPINA1;WDR1;SERPINE1;CLU;PRSS23;CSRP1;CTSK;LAMP2;CAPN2;CTSH;TIMP3;TIMP1;RAC1;CTSB;ANXA1;MMP7;MMP2;SIRT2;DUSP6;MMP14;PECAM1;SERPING1;ADAM9;ISCU;C1QA;C1S;LRP1;PEF1;C1R;USP11;HTRA1;PDGFB;FURIN;CRIP2;THBS1;C3;S100A13;FYN;LTA4H;A2M;GSN;FN1;GNG12;GNB2;APOC1;CD9;LGMN"
"Angiogenesis","17/36",0.00217183891237905,0.00310262701768435,0,0,2.80964439302321,17.2292480907398,"LRPAP1;APP;NRP1;POSTN;JAG1;LUM;PDGFA;FSTL1;VEGFA;VCAN;COL3A1;COL5A2;SPP1;ITGAV;S100A4;TIMP1;TNFRSF21"
"IL-6/JAK/STAT3 Signaling","33/87",0.0029488980349384,0.00409569171519222,0,0,1.92094372774772,11.192040017086,"CXCL9;EBI3;CXCL13;CBL;SOCS3;PIM1;BAK1;A2M;IL13RA1;PTPN1;JUN;TNFRSF12A;IFNGR1;STAT1;IL10RB;IFNGR2;STAT2;STAT3;PTPN11;TYK2;TNFRSF1A;HAX1;IRF1;CD9;GRB2;LTBR;IL6ST;IRF9;TNFRSF21;CD44;MYD88;PTPN2;IFNAR1"
"Inflammatory Response","65/200",0.00465196290336462,0.00628643635589814,0,0,1.51544632189793,8.13865297491485,"IFITM1;CDKN1A;BTG2;CXCL9;CD82;SERPINE1;ATP2A2;ADM;AHR;ICAM1;RGS1;MYC;LAMP3;NAMPT;TNFSF10;PDE4B;KIF1B;TIMP1;RIPK2;IFNGR2;SLC11A2;PLAUR;CYBB;EMP3;TAPBP;RNF144B;MMP14;SELENOS;IRF1;IRF7;LCP2;ITGA5;RAF1;IFNAR1;LY6E;RGS16;EBI3;GNAI3;SRI;ATP2C1;HIF1A;SLC7A1;RELA;CCL5;CCL2;LDLR;CD55;LYN;MSR1;GABBR1;SEMA4D;SLC31A1;ADRM1;EIF2AK2;NMI;ATP2B1;NFKB1;DCBLD2;BST2;NFKBIA;KLF6;P2RX4;AXL;ABI1;MXD1"
"Apical Junction","64/200",0.00725529151452586,0.0095464362033235,0,0,1.48075146288882,7.29421755853607,"ITGB1;B4GALT1;CTNND1;INPPL1;PTEN;WASL;PIK3CB;ICAM1;TIAL1;CDH1;MDK;AKT2;CD34;YWHAH;CAP1;ACTN1;MMP2;ACTN4;VCAN;ADAM15;RASA1;CLDN7;CDH11;EXOC4;FSCN1;PECAM1;ADAM9;MYH9;EVL;PFN1;MYL9;VCL;GRB7;SHC1;INSIG1;SDC3;AMIGO2;ATP1A3;THY1;MYL12B;GNAI2;CNN2;LIMA1;CTNNA1;SYMPK;STX4;RSU1;PLCG1;MPZL1;CD99;CD276;VASP;NEGR1;PBX2;MSN;PARVA;MAPK14;SORBS3;DLG1;ARPC2;ZYX;NF1;TGFBI;NECTIN2"
"Estrogen Response Early","61/200",0.0242785971810125,0.0303482464762656,0,0,1.37973806806376,5.13008702096927,"B4GALT1;SLC2A1;AQP3;PRSS23;AFF1;FAM102A;DEPTOR;CCND1;MYC;SLC39A6;KLF10;TGIF2;ELOVL5;IGFBP4;DYNLT3;ITPK1;MYOF;KRT8;FOS;NCOR2;SLC7A5;ELF1;MED24;RAB31;CLDN7;SCNN1A;TFF3;PPIF;FKBP4;IL6ST;NBL1;CD44;FKBP5;CANT1;ABHD2;SLC1A4;ADD3;TOB1;UGCG;SLC9A3R1;MUC1;OLFML3;LRIG1;SH3BP5;FDFT1;XBP1;KDM4B;EGR3;SLC16A1;SLC37A1;SIAH2;ABCA3;AMFR;KLF4;DHRS2;MED13L;KRT19;KRT18;FASN;BHLHE40;CHPT1"
"Xenobiotic Metabolism","61/200",0.0242785971810125,0.0303482464762656,0,0,1.37973806806376,5.13008702096927,"SLC35B1;SERPINE1;ATP2A2;SPINT2;TMEM97;COMT;CNDP2;MT2A;ALDH2;LONP1;MAN1A1;UPP1;ACP1;MCCC2;GABARAPL1;GSTO1;ELOVL5;IGFBP4;ECH1;SSR3;DHPS;PGD;TNFRSF1A;UGDH;POR;MTHFD1;DDAH2;ACOX1;NINJ1;CAT;TMBIM6;GART;ALDH9A1;AHCY;SHMT2;SAR1B;KARS1;FBLN1;SLC1A5;ARPP19;ADH5;PSMB10;PGRMC1;DDT;TTPA;APOE;PDLIM5;MARCHF6;CYB5A;SLC12A4;TMEM176B;PTGES3;GSR;PYCR1;DHRS1;FABP1;DHRS7;GCLC;ID2;ACO2;LPIN2"
"Notch Signaling","12/32",0.0649169795465265,0.0791670482274713,0,0,1.88203853325047,5.14670926573577,"NOTCH2;APH1A;LFNG;PSENEN;NOTCH3;NOTCH1;JAG1;CCND1;FBXW11;CUL1;SKP1;RBX1"
"Myogenesis","53/200",0.245280887888956,0.292001057010662,0,0,1.13105116681023,1.58952416426556,"EIF4A2;RB1;ITGB1;APP;CDKN1A;SPARC;ITGB5;MYL6B;LSP1;CLU;MYLK;AKT2;SPTAN1;MEF2A;GABARAPL2;MEF2C;ATP6AP1;ACSL1;TPM3;GAA;TPM2;IGFBP3;SIRT2;PTP4A3;COL4A2;COL6A2;COL6A3;MYH9;CRYAB;TAGLN;NOTCH1;FLII;AK1;AEBP1;CNN3;SYNGR2;APOD;IGFBP7;CKB;MEF2D;WWTR1;PRNP;FDPS;GSN;GADD45B;PDE4DIP;SORBS3;COL1A1;COL3A1;MYO1C;SCD;BHLHE40;PLXNB2"
"Apical Surface","13/44",0.251308790538883,0.292219523882423,0,0,1.31471999786105,1.81572410069046,"LYN;APP;B4GALT1;PLAUR;HSPB1;ADAM10;THY1;ADIPOR2;DCBLD2;SULF2;FLOT2;GAS1;EPHB4"
"Wnt-beta Catenin Signaling","12/42",0.30650169092764,0.348297376054136,0,0,1.25386368344728,1.48273393775064,"NCOR2;HDAC2;NCSTN;NOTCH1;JAG1;MAML1;MYC;CUL1;CTNNB1;CSNK1E;RBPJ;DKK1"
"KRAS Signaling Up","49/200",0.487125965793577,0.541251073103975,0,0,1.0168673699346,0.731364093882893,"ERO1A;NRP1;TNFAIP3;ETS1;CTSS;RBM4;AKT2;ST6GAL1;FCER1G;IGFBP3;PLAUR;EMP1;BPGM;DUSP6;WDR33;ZNF639;PECAM1;SPARCL1;LCP1;TRIB1;TRIB2;ENG;PPP1R15A;GYPC;SATB1;RGS16;USP12;CXCR4;TOR1AIP2;GLRX;CBL;ANKH;GPNMB;BTBD3;SPP1;APOD;PRELID3B;MAP3K1;TMEM176B;H2BC3;IGF2;LAPTM5;KLF4;PSMB8;DCBLD2;NIN;DNMBP;TSPAN13;ID2"
"Hedgehog Signaling","9/36",0.519080695925226,0.56421814774481,0,0,1.04444444444444,0.684837965509798,"NRP1;TLE3;ADGRG1;LDB1;RASA1;NF1;MYH9;THY1;VEGFA"
"Bile Acid Metabolism","20/112",0.957504659010346,0.999064905091156,0,0,0.679782022248888,0.0295193250330428,"SLC35B2;GSTK1;IDI1;PEX19;ACSL1;ABCA3;IDH2;ACSL5;HSD17B4;PEX26;SOD1;LIPE;PRDX5;ATXN1;SCP2;CAT;ISOC1;LONP2;OPTN;ALDH9A1"
"Spermatogenesis","24/135",0.97108729280588,0.999064905091156,0,0,0.675816002918807,0.0198277081493706,"DDX4;STRBP;PEBP1;TALDO1;BRAF;SLC2A5;SIRT1;PIAS2;GMCL1;TSN;PGS1;COIL;MLLT10;DBF4;ZNRF4;CAMK4;VDAC3;CDK1;NEK2;ZC3H14;BUB1;AGFG1;EZH2;CDKN3"
"Pancreas Beta Cells","5/40",0.979083606989333,0.999064905091156,0,0,0.447012234765648,0.00944905176746492,"SPCS1;SRPRB;SRP14;SEC11A;SRP9"
"KRAS Signaling Dn","18/200",0.999994828606019,0.999994828606019,0,0,0.307288853026252,1.58911583392225e-06,"BTG2;RSAD2;DTNB;CLSTN3;IGFBP2;MX1;PTPRJ;CDKAL1;OXT;KRT5;IFI44L;SSTR4;LFNG;SNN;SELENOP;SYNPO;SGK1;SKIL"
