"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of DNA-templated DNA Replication (GO:2000104)","5/7",0.00819941038100039,0.136637925241861,0,0,8.55807522123894,41.1103663080531,"CDT1;TIPIN;GMNN;LIG3;FBXO5"
"Negative Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000480)","5/7",0.00819941038100039,0.136637925241861,0,0,8.55807522123894,41.1103663080531,"PKIB;PRKAR1B;PRKAR2B;PRKAR2A;SIRT1"
"Positive Regulation Of Adipose Tissue Development (GO:1904179)","5/7",0.00819941038100039,0.136637925241861,0,0,8.55807522123894,41.1103663080531,"NCOA1;NCOA2;PRKAA1;SIRT1;TRPM4"
"Regulation Of Cytoplasmic Translational Elongation (GO:1900247)","5/7",0.00819941038100039,0.136637925241861,0,0,8.55807522123894,41.1103663080531,"DPH1;DPH2;DPH3;DPH5;CPEB3"
"Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446)","5/7",0.00819941038100039,0.136637925241861,0,0,8.55807522123894,41.1103663080531,"MSH6;MCM3AP;PMS2;POLL;MLH1"
"Telomeric D-loop Disassembly (GO:0061820)","5/7",0.00819941038100039,0.136637925241861,0,0,8.55807522123894,41.1103663080531,"RECQL4;POT1;SLX1A;TERF1;TERF2"
"COPII-coated Vesicle Budding (GO:0090114)","15/36",0.00829145578577194,0.136967177426537,0,0,2.44757681343047,11.7300846149656,"TRAPPC2;SEC13;SEC24B;TRAPPC2L;PEF1;TRAPPC4;KLHL12;TRAPPC8;TRAPPC6A;VAPB;TRAPPC12;TRAPPC11;SEC24D;SEC23B;SEC24C"
"Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)","15/36",0.00829145578577194,0.136967177426537,0,0,2.44757681343047,11.7300846149656,"CADM4;DMTN;RIPK2;SPHK1;PLK1;AXIN1;PRKAG2;BMP7;RPTOR;SPRED2;DGKQ;PARD3;INPP5K;CHI3L1;S1PR2"
"rRNA Metabolic Process (GO:0016072)","31/91",0.00830448833233986,0.136967177426537,0,0,1.77223334816793,8.49069757074426,"DDX49;NVL;SPPL2B;DIS3L;NOL8;MRM2;DEDD2;EXOSC7;RRP7A;EMG1;EXOSC10;EXOSC4;NOB1;EXOSC9;PES1;RRP36;MTREX;RRP12;EXOSC2;LYAR;PELP1;UTP15;DIS3;WDR18;MARS1;WDR74;SIRT7;WDR55;MRTO4;ESF1;MAPT"
"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)","21/56",0.0084321305615744,0.138126329199123,0,0,2.05683836589698,9.82285492035184,"TCERG1;CCNT2;CCNT1;ELL;PWWP2B;ZMYND8;THOC1;MED19;MED16;MED27;THOC5;MED26;ELL3;MED7;MED23;MED22;SCAF8;MED30;MED21;MED20;EAPP"
"post-Golgi Vesicle-Mediated Transport (GO:0006892)","21/56",0.0084321305615744,0.138126329199123,0,0,2.05683836589698,9.82285492035184,"MON2;SYS1;EXOC8;GBF1;VPS13A;EXOC6B;COMMD1;KLHL20;GGA1;RABIF;RABEP1;GGA3;AP1G2;RAB14;KIF16B;DOP1B;VPS52;VTI1A;CCDC22;CCDC93;EXOC2"
"Replication Fork Processing (GO:0031297)","18/46",0.00867584422485001,0.140737069874929,0,0,2.20328695045802,10.4594716627413,"BARD1;EXD2;RTEL1;MRE11;DDX11;BOD1L1;TONSL;THOC1;PRIMPOL;ETAA1;FAM111A;RAD50;EME2;CARM1;RFWD3;RBBP8;DNA2;CENPS"
"Phosphatidylinositol Metabolic Process (GO:0046488)","23/63",0.00867917561313415,0.140737069874929,0,0,1.97137383385162,9.35777395262093,"CDS1;MTMR1;VAC14;MTMR2;MTMR3;SACM1L;MBOAT7;PLA2G3;OCRL;SYNJ2;LCLAT1;INPP4B;PLCB3;PIKFYVE;PIP4P1;IMPA1;PITPNM1;INPP5J;INPP5K;PMPCA;PIP5K1C;PI4KB;PLCB1"
"Telomere Organization (GO:0032200)","23/63",0.00867917561313415,0.140737069874929,0,0,1.97137383385162,9.35777395262093,"CTC1;INO80B;INO80E;RTEL1;MRE11;INO80D;ACTR5;DOT1L;RPA1;HUS1;LTO1;RPA2;TERF1;TERF2;RECQL4;TFPT;RAD50;ZNF827;RUVBL1;POT1;DNA2;NFRKB;EZH1"
"ncRNA Catabolic Process (GO:0034661)","14/33",0.00882610450328268,0.141688397626031,0,0,2.5246356858673,11.9416316367555,"ZCCHC8;ZC3H4;DIS3;TUT4;ELAC2;DIS3L;DEDD2;EXOSC10;EXOSC4;MTREX;NUDT16;RBM7;EXOSC2;DIS3L2"
"Positive Regulation Of RNA Metabolic Process (GO:0051254)","14/33",0.00882610450328268,0.141688397626031,0,0,2.5246356858673,11.9416316367555,"RBM27;UTP15;PNPT1;DIMT1;HEATR1;WDR75;NMD3;SIRT7;NFKB1;SUPV3L1;HABP4;DXO;RIOK1;HRAS"
"Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162)","14/33",0.00882610450328268,0.141688397626031,0,0,2.5246356858673,11.9416316367555,"VPS4B;VPS4A;VPS37C;VPS37D;VPS37A;PTPN23;VPS37B;MVB12B;MVB12A;CHMP2A;CHMP4C;PLAA;VPS36;STAM2"
"Golgi To Endosome Transport (GO:0006895)","8/15",0.00931517086263353,0.14625103873713,0,0,3.91359625541605,18.3004102347773,"MON2;SYS1;RAB14;DOP1B;KIF16B;GBF1;VPS13A;KLHL20"
"mRNA Methylation (GO:0080009)","8/15",0.00931517086263353,0.14625103873713,0,0,3.91359625541605,18.3004102347773,"METTL14;TRMT10C;NSUN2;PCIF1;METTL16;METTL8;VIRMA;TRMT61B"
"Negative Regulation Of DNA Replication (GO:0008156)","8/15",0.00931517086263353,0.14625103873713,0,0,3.91359625541605,18.3004102347773,"TSPYL2;CDT1;GMNN;RAD17;CDC6;TERF1;GTPBP4;WAPL"
"Polyol Biosynthetic Process (GO:0046173)","8/15",0.00931517086263353,0.14625103873713,0,0,3.91359625541605,18.3004102347773,"IPPK;CYP27A1;ITPKC;ISYNA1;PPIP5K1;IPMK;CYP2R1;IP6K1"
"Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505)","8/15",0.00931517086263353,0.14625103873713,0,0,3.91359625541605,18.3004102347773,"INO80B;TFPT;INO80E;RTEL1;INO80D;ACTR5;RUVBL1;NFRKB"
"DNA Geometric Change (GO:0032392)","13/30",0.00932289636468003,0.14625103873713,0,0,2.61986337088027,12.2485998764758,"UPF1;RTEL1;MRE11;MCM8;DDX11;HMGB3;RECQL4;SUPV3L1;RAD50;POT1;ASCC2;DNA2;DTD1"
"Phospholipid Dephosphorylation (GO:0046839)","13/30",0.00932289636468003,0.14625103873713,0,0,2.61986337088027,12.2485998764758,"MTMR1;MTMR2;MTMR3;PLPPR2;SACM1L;OCRL;SYNJ2;SGPP1;PIP4P1;PLPP4;INPP5J;INPP5K;PMPCA"
"SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)","17/43",0.00943882987364574,0.146636789262832,0,0,2.24074295269947,10.4484124351021,"CUL5;DMAC2;FBXW7;FBXO27;CCNF;CUL2;CUL1;KIF14;FBXL17;FBXL12;FBXO31;FBXL20;FBXL8;FBXO3;SKP2;FBXL4;FBXL6"
"mRNA Destabilization (GO:0061157)","17/43",0.00943882987364574,0.146636789262832,0,0,2.24074295269947,10.4484124351021,"UPF1;YTHDF1;TUT7;YTHDF2;ROCK2;TUT4;RC3H1;GIGYF2;MOV10;METTL14;RIDA;FXR2;DND1;METTL16;CPEB3;DCPS;DIS3L2"
"Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968)","17/43",0.00943882987364574,0.146636789262832,0,0,2.24074295269947,10.4484124351021,"TCERG1;CCNT1;ELL;PWWP2B;ZMYND8;MED19;MED16;MED27;MED26;ELL3;MED7;MED23;MED22;MED30;MED21;MED20;EAPP"
"Establishment Of Protein Localization To Vacuole (GO:0072666)","12/27",0.00974672081656295,0.150449382860792,0,0,2.74052736538888,12.6909009296132,"VPS8;PIK3R4;MVB12A;VPS13A;VPS37C;VPS37D;VPS37A;PTPN23;VPS37B;VPS36;STAM2;CACNG4"
"Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)","12/27",0.00974672081656295,0.150449382860792,0,0,2.74052736538888,12.6909009296132,"CDC20;ARRDC4;FZR1;DCUN1D5;FBXW7;DCUN1D4;PLK1;AXIN1;DCUN1D2;TRIB3;TOPORS;CDC14B"
"Early Endosome To Late Endosome Transport (GO:0045022)","11/24",0.0100469412775576,0.154095761760247,0,0,2.89836747213796,13.3339019964754,"ANKRD27;HOOK2;SNX16;HOOK1;KIF16B;STX8;FHIP1B;PIK3R4;LMTK2;PIK3C3;PTPN23"
"Protein K48-linked Deubiquitination (GO:0071108)","11/24",0.0100469412775576,0.154095761760247,0,0,2.89836747213796,13.3339019964754,"OTUD5;USP8;VCPIP1;USP37;MINDY1;USP5;MINDY2;OTUD7B;YOD1;RNF2;OTUD3"
"Golgi Vesicle Transport (GO:0048193)","59/197",0.0101079356288115,0.15453910472494,0,0,1.46823179319431,6.74569474271474,"STEEP1;SNX12;MIA2;USE1;BICD2;TRAPPC12;MYO18A;BCAP29;KIF1C;TRAPPC11;TMED5;COG8;RAB6C;COG7;TRAPPC2L;COG4;COG3;COG1;RINT1;TRAPPC6A;TRAPPC6B;ZW10;PICK1;KDELR3;MPPE1;SEC22C;NBAS;LMAN2L;ATL3;STX17;PEF1;GOSR2;STX18;HTT;KLHL12;NAPG;CYTH3;SPAST;VPS51;VTI1A;RAB29;STX5;ATP9A;TRAPPC2;SEC24B;YIPF4;TRAPPC4;GBF1;YIPF5;TRAPPC8;YIF1B;RABIF;VAPB;SPIRE2;SPIRE1;COPG2;SEC24D;SEC24C;BET1"
"Notch Signaling Pathway (GO:0007219)","16/40",0.01024276766089,0.155612520677748,0,0,2.28446810083537,10.4655673790837,"NOTCH2;JAG2;GALNT11;CRTC1;MAML1;DTX2;NRARP;DTX4;DLL3;TRAF7;ADAM17;APH1B;GMDS;HEY1;POFUT1;MAML3"
"Protein Deacetylation (GO:0006476)","16/40",0.01024276766089,0.155612520677748,0,0,2.28446810083537,10.4655673790837,"HDAC5;HDAC3;HDAC10;HDAC1;HDAC11;MSL3;SIRT5;SIRT7;HDAC8;SIRT1;HDAC6;GATAD2A;SIRT3;MIER2;BRMS1L;TBL1X"
"Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)","21/57",0.0105602586973316,0.158864390357388,0,0,1.99957445233866,9.09937848464342,"MDC1;ZNF451;GTF2A1;PAXIP1;TAF12;TAF9;MED19;MED16;MED27;PPM1D;MED26;MED7;MED23;MED22;MED30;MED21;MED20;TAF8;TAF6;TAF4;TAF1"
"DNA Double-Strand Break Processing Involved In Repair Via Single-Strand Annealing (GO:0010792)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"RAD52;RNF138;RBBP8;SLX1A"
"GDP-mannose Metabolic Process (GO:0019673)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"GMPPB;GMDS;PMM1;PMM2"
"R-loop Processing (GO:0062176)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"NFAT5;DDX23;SIRT7;PRIMPOL"
"Double-Strand Break Repair Via Single-Strand Annealing (GO:0045002)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"RAD52;RNF138;RBBP8;SLX1A"
"Nucleotide-Excision Repair, DNA Gap Filling (GO:0006297)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"POLD3;POLD1;TENT4A;POLE"
"Protein C-linked Glycosylation Via 2'-alpha-mannosyl-L-tryptophan (GO:0018406)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"DPY19L1;DPY19L2;DPY19L3;DPY19L4"
"Protein C-linked Glycosylation Via Tryptophan (GO:0018317)","4/5",0.0107207074057623,0.158864390357388,0,0,13.6907763769078,62.0955860023392,"DPY19L1;DPY19L2;DPY19L3;DPY19L4"
"Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)","18/47",0.0111439205980727,0.164629207362938,0,0,2.12717382156492,9.56560535495873,"HEXIM1;RNF34;SETD9;PAK1IP1;NOP2;RPF2;AURKB;MLF1;MTOR;AURKA;PIP4P1;CHEK2;CHEK1;RRS1;MDM2;KMT5A;RFFL;TAF1"
"Establishment Of Mitotic Spindle Localization (GO:0040001)","14/34",0.0119352527774531,0.173498214237812,0,0,2.39824872533806,10.6200661182704,"GPSM2;HDAC3;DCTN1;PLK1;HTT;CENPA;NSFL1C;KAT5;SAPCD2;ZW10;NUSAP1;MISP;CLASP1;MAD2L1"
"Protein Targeting To Vacuole (GO:0006623)","14/34",0.0119352527774531,0.173498214237812,0,0,2.39824872533806,10.6200661182704,"SMURF1;VPS4A;PIK3R4;VPS13A;VPS37C;VPS37D;VPS37A;VPS37B;AP3M1;GGA3;ZFYVE16;SNX16;VPS8;PIK3C3"
"Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)","14/34",0.0119352527774531,0.173498214237812,0,0,2.39824872533806,10.6200661182704,"N6AMT1;SMARCD1;SPHK2;USP21;PHF1;ASH2L;SGF29;SIRT7;ARID1B;RBBP5;VPS72;PADI2;TP53;MEN1"
"Mitotic DNA Replication (GO:1902969)","6/10",0.0119604250678891,0.173498214237812,0,0,5.13531754813012,22.7296959864674,"GINS1;POLA1;RECQL5;LIG1;MCM4;MCM2"
"Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)","6/10",0.0119604250678891,0.173498214237812,0,0,5.13531754813012,22.7296959864674,"RFWD3;CDK2;SDE2;RPA2;TP53;FBXO31"
"Regulation Of Chromatin Binding (GO:0035561)","6/10",0.0119604250678891,0.173498214237812,0,0,5.13531754813012,22.7296959864674,"CDT1;HMBOX1;ZNF618;DDX11;GMNN;WAPL"
"Mitotic Spindle Assembly (GO:0090307)","17/44",0.0122019235829045,0.175416310373935,0,0,2.15761280357554,9.50679083153252,"OFD1;KIF23;KIF11;SMC3;AURKB;TPX2;WRAP73;RACGAP1;KIF2A;INCENP;KIFC1;PRC1;CHEK2;KIF4A;MISP;PIBF1;CLASP1"
"Nucleobase-Containing Compound Catabolic Process (GO:0034655)","17/44",0.0122019235829045,0.175416310373935,0,0,2.15761280357554,9.50679083153252,"RNASEH2C;RNASEH2A;PNPT1;DIS3;RNASET2;DIS3L;REXO4;EXOSC7;SUPV3L1;EXOSC10;EXOSC4;RNASEH1;EXOSC9;MTREX;NUDT15;DNASE1L2;EXOSC2"
"Regulation Of DNA Recombination (GO:0000018)","17/44",0.0122019235829045,0.175416310373935,0,0,2.15761280357554,9.50679083153252,"RTEL1;SETD2;MRE11;THOC1;RPA2;H1-1;SPIDR;RAD51AP1;MSH6;RAD50;MSH2;MSH3;FIGNL1;SHLD2;CHEK1;SMARCAD1;KPNA1"
"mRNA Transport (GO:0051028)","21/58",0.0130983074456652,0.187742406721201,0,0,1.94540588545917,8.43386416917267,"NUP214;UPF2;UPF1;NUP107;NXT1;NUP133;FMR1;EIF4A3;THOC1;THOC2;THOC5;NOL3;NUP160;THOC6;GLE1;DDX19B;NXF2;MCM3AP;NUP85;NUP88;RAE1"
"Phosphate-Containing Compound Metabolic Process (GO:0006796)","55/184",0.0131644963476062,0.188131200029886,0,0,1.4637289076184,6.33828537992424,"PRR5;HNMT;LIMD1;DUSP16;HK2;RPTOR;THTPA;DUSP12;PPP3CA;PIP4P1;PPIP5K1;IMPA1;IMPA2;ACP6;MLST8;ENPP1;NUDT14;PSPH;SPHK2;SPHK1;IPMK;ACYP2;OCRL;PLAAT3;ACYP1;DUSP8;THNSL2;INPP4B;PIK3CA;PLAA;SLC29A4;ALDOC;IPPK;PLPPR2;PLA2G3;PDXP;CLN8;AGPAT2;GK5;NT5C;INPP5A;INPP5J;INPP5K;RICTOR;IP6K1;NADK;LHPP;MBOAT2;MTOR;BCKDK;G6PC3;TOLLIP;PFKM;GALK2;PFKP"
"Regulation Of Amide Metabolic Process (GO:0034248)","16/41",0.013338712918916,0.190056927270708,0,0,2.19294743845642,9.4671398914576,"EIF2B4;SAMD8;PCIF1;ELP1;RBM4B;MSI1;ELP3;TSC1;ELP6;PUM3;TCOF1;PKP3;DUS3L;GCN1;METTL18;METAP1"
"Regulation Of Gene Expression (GO:0010468)","286/1127",0.013406539093862,0.190459859221355,0,0,1.17400425638268,5.06232126217333,"RB1;HDAC10;TRRAP;SCX;CHEK2;GPBP1;MYB;ADNP2;KAT8;DIP2A;VPS35;SUPT20H;SOX9;ZFPL1;ATXN7L3;ICOSLG;HES6;ZNF282;SOX13;PSG1;RC3H1;SOX11;ANK3;THAP1;HCFC1;OVOL2;STX1B;SFRP1;ZNF718;THAP7;DDIT3;SPIN2B;SPIN2A;ZSCAN26;CLOCK;TP53;ZNF398;ZNF274;ZNF395;HPN;PLA2G3;ZNF22;AKAP17A;GATA2;CIAO3;ZNF708;ZNF827;ZNHIT3;ZNF148;PATZ1;ZNF143;ZNF263;NDFIP2;NDFIP1;ZNF141;SETDB1;EIF2AK3;TRIP4;SMARCA1;IL1F10;TADA2B;TMEM98;ZNF37A;REL;GTF2IRD1;RBAK;ZNF253;SETD2;ZNF131;PHF20;PHF1;SNX12;CTCF;SGF29;LIMD1;SPOUT1;PQBP1;ROBO1;ING5;EPB41L4B;ING2;TRIM4;FASTK;HRAS;TCF19;NCOA2;SLC2A10;RHOH;BAZ1A;ASH1L;MED26;SIRT1;TERF2;MLF1;MED23;GCFC2;TAF6L;KAT2A;PTRH2;MTF2;HNRNPH2;MAPT;FOXC1;ZNF350;ZNF66;SERTAD3;GCNT2;PAK6;PCGF1;STX3;APBB3;ZNF100;ZNF460;YTHDF2;UTP4;NFYB;WWP2;RRP1B;HINFP;ZNF33A;RYBP;MYBBP1A;NFIA;ADM2;ZNF219;UBAP2;ZNF335;ZNF212;HSPA1B;GZF1;ZNF695;ZNF331;WWC1;NAB2;TNC;JADE3;YEATS4;CELSR2;CDH3;POFUT1;RUVBL1;ZNF85;WWC3;ZNF326;PITX3;MAP2K1;NKX6-2;TLE1;FBXW7;ZBTB37;SAP30;HIC2;ZNF92;MYCN;KAT6B;DGKQ;PKP1;PPIE;ZNF678;PKP3;LMX1B;MZF1;AJUBA;ZNF430;NOTCH2;KMT2D;DNMT1;FOXO4;PSEN1;TAF5L;MBIP;DVL2;ZKSCAN5;RIPK1;WNT3;ESRRA;ZBTB17;TFAP2C;ZFHX3;BRPF1;SMAD3;BRPF3;BTN2A1;GLMN;ZBTB12;BMP7;CLK4;ESR1;NFKB1;CLK3;NAT8;BCL6;YEATS2;CDK3;PIP;CDK2;TADA3;MDM2;TCF3;FGFR4;ZNF410;NFE2L2;PHF19;BMPR1A;GSK3B;USP36;RNF14;YBX2;AFF3;RO60;FLCN;VPS72;ZNF407;ITGB8;HMG20A;ERC1;AMH;METTL16;YAF2;METTL18;NKX3-1;KDM6B;TGIF2;ACTR6;ACTR5;MSL2;MSL3;GLRX2;PTBP2;REXO4;RBL1;NPC1;TRAF3;C1D;IRF2;ZNF516;SMCR8;TESMIN;ZNF513;MCM2;USP13;HDAC5;PRKAA1;ZNF195;ROCK2;HDAC1;TAF9;TGFBRAP1;RNF8;FOXK2;TULP3;LRP3;ZBTB45;RNF6;ACVR1B;PPM1F;RNF2;HDAC6;AURKA;MAPK8;ZNF628;ZNF507;SAP30L;ATXN1L;ZNF626;E2F1;ZNF503;ASCC2;IGF2BP2;TCFL5;RNF20;KDM4A;TCF7L1;TAF12;DTNBP1;MTOR;REST;KANSL1;CARM1;ZNF737;KANSL3;FAM98B;ATP13A2;SSBP2;ZNF730;TAF1"
"Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)","28/83",0.0134833073153234,0.190987082442934,0,0,1.74564861422767,7.51729160916295,"PSMD10;GSK3B;RNF14;KEAP1;RCHY1;FBXO22;SH3RF1;DDA1;NUB1;BAG2;RNF139;SOCS5;PABIR1;ZYG11B;ZER1;ANKIB1;USP5;FBXW7;SMURF1;PLK1;AXIN1;RNF144A;MDM2;TRIB3;CCDC22;TRIB2;HSPA1B;TAF1"
"Positive Regulation Of Apoptotic Process (GO:0043065)","77/270",0.0135417633460728,0.191023629245768,0,0,1.3707202631677,5.89680675447268,"HRK;PRR7;FAF1;TRADD;CCAR2;CCAR1;ING5;FLCN;AIFM1;AIFM2;TCTN3;CASP6;PHLDA1;PHLDA3;BOK;NKX3-1;KLF11;APAF1;UTP11;DAPK1;SPHK2;PAWR;SIRT1;CLIP3;LATS1;TRAF7;SFRP1;SHQ1;LATS2;BIN1;DDIT3;PTRH2;KCNMA1;EEF1E1;TP53;PPID;DIABLO;DDX20;HTT;HTRA2;BCL10;SAV1;STK3;TFPT;MAPK8;TP53BP2;MAP3K20;E2F1;PMAIP1;RIPK1;ZNF622;BID;ECT2;BARD1;MOAP1;TFAP2B;TGFB3;BAD;SIAH1;DKKL1;TNFRSF10C;HIP1R;TNFRSF10B;RRP1B;TPD52L1;GADD45G;MLLT11;REST;RYBP;TFAP4;MYBBP1A;BCL6;ERCC3;TRIM39;CARM1;MAP3K10;PDCD2"
"Regulation Of Glucose Metabolic Process (GO:0010906)","12/28",0.0136048805712829,0.191023629245768,0,0,2.56907821847995,11.0401683843354,"BCKDK;ZNF692;SELENOS;IRS1;SDHAF3;DGKQ;FOXK2;PDK3;PMAIP1;FOXK1;SIRT1;PDK1"
"Vesicle Coating (GO:0006901)","12/28",0.0136048805712829,0.191023629245768,0,0,2.56907821847995,11.0401683843354,"AP3M2;TRAPPC2;TRAPPC6A;TRAPPC2L;PEF1;TRAPPC6B;TRAPPC4;TRAPPC12;TRAPPC11;KLHL12;AP3S2;TRAPPC8"
"Negative Regulation Of Intracellular Signal Transduction (GO:1902532)","67/231",0.0138396446986905,0.193755025781668,0,0,1.4031188107978,6.00565439177393,"FAM89B;WWC1;RTKN2;OTUD7B;LIMD1;DUSP16;IGF1R;FLCN;SPRED2;DEPTOR;RPS6KA1;DAG1;TNFAIP8L1;WWC3;CGNL1;PHLDA3;MAP2K3;DUSP2;ENDOG;TLE1;SLC2A10;RHOH;TSC2;TSC1;DUSP8;SIRT1;CD2AP;CIT;PPM1B;CDC34;DDIT3;CARD19;TBC1D7;TRIM59;CACTIN;DEPDC5;AJUBA;SHANK2;PSMD10;PRKAA1;RNF34;SRC;NPRL3;UBR2;UBR1;NOL3;TANK;ARHGAP12;SH3BP1;TSPAN6;INPP5K;RIPK1;FNIP1;RFFL;PLEKHA1;RIOK3;NR1D1;CYRIB;BMP7;ESR1;CYLD;TRIM39;MDM2;MKRN2;CCDC22;GPD1L;OTUD3"
"Protein Import Into Peroxisome Matrix (GO:0016558)","7/13",0.0140455678250499,0.196067984479537,0,0,3.99450346761104,17.0383483858148,"PEX16;PEX6;PEX5;PEX10;TRIM37;PEX13;PEX26"
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)","35/109",0.0143056077390525,0.198932041343057,0,0,1.62232889905496,6.89019901950548,"PSMD10;GSK3B;RNF14;TAF9;ARAF;KEAP1;RCHY1;FBXO22;CCAR2;SH3RF1;DDA1;UFL1;NUB1;BAG2;GNA12;SOCS5;PABIR1;ZYG11B;ZER1;ANKIB1;USP5;CAMLG;GLMN;PLK1;AXIN1;COMMD1;RNF144A;RYBP;TRIM39;CDK2;MDM2;TRIB3;TRIB2;HSPA1B;TAF1"
"Regulation Of Cell Cycle Phase Transition (GO:1901987)","11/25",0.0143333509854736,0.198932041343057,0,0,2.69116716247864,11.4244519316384,"DBF4;TFAP4;ERCC3;TRIM39;FBXW7;PLK1;ERCC2;CCNQ;TP53;MLF1;TAF1"
"Mitochondrion Organization (GO:0007005)","49/162",0.014761294993199,0.201281814192214,0,0,1.48824804068108,6.27407680645327,"ATP2A1;MTFR1L;GABPB1;HK2;CHCHD4;AIFM1;OPA1;AIFM2;CHCHD7;FBXO7;TOMM70;AGTPBP1;MIGA2;CLUH;MIGA1;AIP;SIRT5;BCS1L;ATAD3C;SUPV3L1;NOA1;MTFR1;NDUFS1;MTFR2;SFI1;SLC25A4;STOML2;MTFP1;ATP23;MIEF1;TIMM10;TIMM50;RHOT1;PITRM1;MSTO1;RAB29;MFN2;BID;MGME1;PNPT1;CAV2;BIK;MTX3;TIMM44;FMC1;DNAJA3;SLC25A33;SLC25A36;CEP89"
"Negative Regulation Of Protein Localization To Nucleus (GO:1900181)","10/22",0.0148952656058473,0.201281814192214,0,0,2.85400516795866,12.0059773916816,"LATS1;GSK3B;FLCN;LATS2;MDFIC;POLR1A;SIN3A;RAB23;OTUD7B;MTOR"
"Organelle Fission (GO:0048285)","10/22",0.0148952656058473,0.201281814192214,0,0,2.85400516795866,12.0059773916816,"PEX19;MTFP1;OPA1;PEX11A;PEX11B;MTFR1;MIEF1;MTFR1L;MTFR2;TMCC1"
"Platelet Dense Granule Organization (GO:0060155)","10/22",0.0148952656058473,0.201281814192214,0,0,2.85400516795866,12.0059773916816,"AP3M1;AP1G1;BLOC1S2;AP1B1;DTNBP1;HPS3;AP1S1;AP3S2;AP1S3;AP1M1"
"Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)","10/22",0.0148952656058473,0.201281814192214,0,0,2.85400516795866,12.0059773916816,"LATS1;UFL1;KDM4C;RNF14;UBA5;CARM1;SAFB2;RNF6;UFSP2;HDAC6"
"Ribosomal Large Subunit Assembly (GO:0000027)","10/22",0.0148952656058473,0.201281814192214,0,0,2.85400516795866,12.0059773916816,"DHX30;TRAF7;FASTKD2;NOP2;RPL10L;PPAN;RRS1;RPF2;MRM2;MDN1"
"Nuclear Chromosome Segregation (GO:0098813)","8/16",0.0149800484148837,0.201281814192214,0,0,3.42417533761346,14.385084099655,"LATS1;CENPF;MAP1S;INCENP;TRAPPC12;KIF2C;KIF22;FAM83D"
"Protein Targeting To Peroxisome (GO:0006625)","8/16",0.0149800484148837,0.201281814192214,0,0,3.42417533761346,14.385084099655,"PEX16;PEX19;PEX3;PEX6;PEX5;PEX10;TRIM37;PEX26"
"Regulation Of DNA Strand Elongation (GO:0060382)","8/16",0.0149800484148837,0.201281814192214,0,0,3.42417533761346,14.385084099655,"INO80B;TFPT;INO80E;INO80D;ACTR5;RUVBL1;POT1;NFRKB"
"Regulation Of Autophagosome Maturation (GO:1901096)","8/16",0.0149800484148837,0.201281814192214,0,0,3.42417533761346,14.385084099655,"RUBCN;FYCO1;PHF23;CLEC16A;TOM1;SMCR8;TMEM39A;ATG12"
"Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816)","8/16",0.0149800484148837,0.201281814192214,0,0,3.42417533761346,14.385084099655,"UBL4A;CAMLG;EMC1;SGTA;EMC2;EMC6;EMC8;GET4"
"COPII Vesicle Coating (GO:0048208)","9/19",0.0151713659783583,0.201281814192214,0,0,3.08204162976085,12.908655021181,"TRAPPC2;TRAPPC6A;TRAPPC2L;PEF1;TRAPPC4;TRAPPC12;TRAPPC11;KLHL12;TRAPPC8"
"Heme Biosynthetic Process (GO:0006783)","9/19",0.0151713659783583,0.201281814192214,0,0,3.08204162976085,12.908655021181,"ALAD;SLC25A38;ALAS1;ABCB6;COX15;UROD;UROS;FLVCR1;FXN"
"Nucleotide Biosynthetic Process (GO:0009165)","9/19",0.0151713659783583,0.201281814192214,0,0,3.08204162976085,12.908655021181,"PRPS2;PRPSAP1;SLC4A7;RRM1;RRM2;PRPSAP2;RRM2B;PPAT;HPRT1"
